a,b,c,d,pm
1.013333e-05,0.000132012,3.2e-06,4.27e-05,4.27e-05
1.013333e-05,0.000132012,3.2e-06,4.69e-05,4.69e-05
1.013333e-05,0.000132012,3.2e-06,5.12e-05,5.12e-05
1.013333e-05,0.000132012,3.2e-06,5.55e-05,5.55e-05
1.013333e-05,0.000132012,3.2e-06,5.97e-05,5.97e-05
1.013333e-05,0.000132012,3.2e-06,6.4e-05,6.4e-05
1.013333e-05,0.000132012,3.2e-06,6.83e-05,6.83e-05
1.013333e-05,0.000132012,3.2e-06,7.25e-05,7.25e-05
1.013333e-05,0.000132012,3.2e-06,7.68e-05,7.68e-05
1.013333e-05,0.000132012,3.2e-06,8.11e-05,8.11e-05
1.013333e-05,0.000132012,3.2e-06,8.53e-05,8.53e-05
1.013333e-05,0.000132012,3.2e-06,8.96e-05,8.96e-05
1.013333e-05,0.000132012,3.2e-06,93.58454726,92.85166784
1.013333e-05,0.000132012,3.2e-06,94.09539844,93.44370851
1.013333e-05,0.000132012,3.2e-06,95.03277403,94.39229682
1.013333e-05,0.000132012,3.2e-06,95.92227618,95.29583311
1.013333e-05,0.000132012,3.2e-06,96.78672026,96.17203189
1.013333e-05,0.000132012,3.2e-06,97.6831599,97.08127668
1.013333e-05,0.000132012,3.2e-06,98.57249907,97.9750143
1.013333e-05,0.000132012,3.2e-06,99.38182897,98.78652366
1.013333e-05,0.000132012,3.2e-06,100.1246596,99.53582989
1.013333e-05,0.000132012,3.2e-06,100.7195913,100.1505165
1.013333e-05,0.000132012,3.2e-06,100.6562452,100.1040503
1.013333e-05,0.000132012,3.2e-06,100.3874695,99.87015236
1.013333e-05,0.000132012,3.2e-06,99.94021067,99.44937346
1.013333e-05,0.000132012,3.466667e-06,3.84e-05,3.84e-05
1.013333e-05,0.000132012,3.466667e-06,4.27e-05,4.27e-05
1.013333e-05,0.000132012,3.466667e-06,4.69e-05,4.69e-05
1.013333e-05,0.000132012,3.466667e-06,5.12e-05,5.12e-05
1.013333e-05,0.000132012,3.466667e-06,5.55e-05,5.55e-05
1.013333e-05,0.000132012,3.466667e-06,5.97e-05,5.97e-05
1.013333e-05,0.000132012,3.466667e-06,6.4e-05,6.4e-05
1.013333e-05,0.000132012,3.466667e-06,6.83e-05,6.83e-05
1.013333e-05,0.000132012,3.466667e-06,7.25e-05,7.25e-05
1.013333e-05,0.000132012,3.466667e-06,7.68e-05,7.68e-05
1.013333e-05,0.000132012,3.466667e-06,8.11e-05,8.11e-05
1.013333e-05,0.000132012,3.466667e-06,8.53e-05,8.53e-05
1.013333e-05,0.000132012,3.466667e-06,8.96e-05,8.96e-05
1.013333e-05,0.000132012,3.466667e-06,92.59503341,94.21980474
1.013333e-05,0.000132012,3.466667e-06,90.08783623,91.68054153
1.013333e-05,0.000132012,3.466667e-06,87.82140016,89.37508449
1.013333e-05,0.000132012,3.466667e-06,86.48761977,87.78216533
1.013333e-05,0.000132012,3.466667e-06,85.69750446,86.97344389
1.013333e-05,0.000132012,3.466667e-06,84.96227464,86.2188123
1.013333e-05,0.000132012,3.466667e-06,84.2716501,85.50807671
1.013333e-05,0.000132012,3.466667e-06,83.61905676,84.83484715
1.013333e-05,0.000132012,3.466667e-06,83.0048937,84.19498173
1.013333e-05,0.000132012,3.466667e-06,82.86149828,83.92085472
1.013333e-05,0.000132012,3.466667e-06,82.80588322,83.85426582
1.013333e-05,0.000132012,3.466667e-06,82.7495268,83.78644103
1.013333e-05,0.000132012,3.466667e-06,82.68959411,83.71475405
1.013333e-05,0.000132012,3.733333e-06,3.84e-05,3.84e-05
1.013333e-05,0.000132012,3.733333e-06,4.27e-05,4.27e-05
1.013333e-05,0.000132012,3.733333e-06,4.69e-05,4.69e-05
1.013333e-05,0.000132012,3.733333e-06,5.12e-05,5.12e-05
1.013333e-05,0.000132012,3.733333e-06,5.55e-05,5.55e-05
1.013333e-05,0.000132012,3.733333e-06,5.97e-05,5.97e-05
1.013333e-05,0.000132012,3.733333e-06,6.4e-05,6.4e-05
1.013333e-05,0.000132012,3.733333e-06,6.83e-05,6.83e-05
1.013333e-05,0.000132012,3.733333e-06,7.25e-05,7.25e-05
1.013333e-05,0.000132012,3.733333e-06,7.68e-05,7.68e-05
1.013333e-05,0.000132012,3.733333e-06,8.11e-05,8.11e-05
1.013333e-05,0.000132012,3.733333e-06,8.53e-05,8.53e-05
1.013333e-05,0.000132012,3.733333e-06,8.96e-05,8.96e-05
1.013333e-05,0.000132012,3.733333e-06,96.92327943,98.06698949
1.013333e-05,0.000132012,3.733333e-06,94.34028013,95.46906924
1.013333e-05,0.000132012,3.733333e-06,91.97794294,93.08572494
1.013333e-05,0.000132012,3.733333e-06,89.91923824,90.8817133
1.013333e-05,0.000132012,3.733333e-06,89.09039659,89.97906671
1.013333e-05,0.000132012,3.733333e-06,88.30566283,89.18731293
1.013333e-05,0.000132012,3.733333e-06,87.56374747,88.43296873
1.013333e-05,0.000132012,3.733333e-06,86.85833349,87.71470052
1.013333e-05,0.000132012,3.733333e-06,86.18538216,87.02846592
1.013333e-05,0.000132012,3.733333e-06,85.6732591,86.41295699
1.013333e-05,0.000132012,3.733333e-06,85.59437821,86.32089172
1.013333e-05,0.000132012,3.733333e-06,85.50290275,86.2244685
1.013333e-05,0.000132012,3.733333e-06,85.41217745,86.12706545
1.013333e-05,0.000132012,4.8e-06,3.84e-05,3.84e-05
1.013333e-05,0.000132012,4.8e-06,4.27e-05,4.27e-05
1.013333e-05,0.000132012,4.8e-06,4.69e-05,4.69e-05
1.013333e-05,0.000132012,4.8e-06,5.12e-05,5.12e-05
1.013333e-05,0.000132012,4.8e-06,5.55e-05,5.55e-05
1.013333e-05,0.000132012,4.8e-06,5.97e-05,5.97e-05
1.013333e-05,0.000132012,4.8e-06,6.4e-05,6.4e-05
1.013333e-05,0.000132012,4.8e-06,6.83e-05,6.83e-05
1.013333e-05,0.000132012,4.8e-06,7.25e-05,7.25e-05
1.013333e-05,0.000132012,4.8e-06,7.68e-05,7.68e-05
1.013333e-05,0.000132012,4.8e-06,8.11e-05,8.11e-05
1.013333e-05,0.000132012,4.8e-06,8.53e-05,8.53e-05
1.013333e-05,0.000132012,4.8e-06,8.96e-05,8.96e-05
1.013333e-05,0.000132012,4.8e-06,102.4935683,100.9124756
1.013333e-05,0.000132012,4.8e-06,99.81343324,98.28630129
1.013333e-05,0.000132012,4.8e-06,97.36616233,95.85852863
1.013333e-05,0.000132012,4.8e-06,95.08019613,93.59874591
1.013333e-05,0.000132012,4.8e-06,93.38467687,92.19237811
1.013333e-05,0.000132012,4.8e-06,92.55435905,91.37398814
1.013333e-05,0.000132012,4.8e-06,91.7634731,90.59508233
1.013333e-05,0.000132012,4.8e-06,90.999155,89.84648731
1.013333e-05,0.000132012,4.8e-06,90.26553624,89.12891993
1.013333e-05,0.000132012,4.8e-06,89.55965037,88.43967189
1.013333e-05,0.000132012,4.8e-06,89.09647176,88.12458566
1.013333e-05,0.000132012,4.8e-06,88.97446503,88.01151017
1.013333e-05,0.000132012,4.8e-06,88.84901346,87.89993337
1.013333e-05,0.000132012,4.266667e-06,3.84e-05,3.84e-05
1.013333e-05,0.000132012,4.266667e-06,4.27e-05,4.27e-05
1.013333e-05,0.000132012,4.266667e-06,4.69e-05,4.69e-05
1.013333e-05,0.000132012,4.266667e-06,5.12e-05,5.12e-05
1.013333e-05,0.000132012,4.266667e-06,5.55e-05,5.55e-05
1.013333e-05,0.000132012,4.266667e-06,5.97e-05,5.97e-05
1.013333e-05,0.000132012,4.266667e-06,6.4e-05,6.4e-05
1.013333e-05,0.000132012,4.266667e-06,6.83e-05,6.83e-05
1.013333e-05,0.000132012,4.266667e-06,7.25e-05,7.25e-05
1.013333e-05,0.000132012,4.266667e-06,7.68e-05,7.68e-05
1.013333e-05,0.000132012,4.266667e-06,8.11e-05,8.11e-05
1.013333e-05,0.000132012,4.266667e-06,8.53e-05,8.53e-05
1.013333e-05,0.000132012,4.266667e-06,8.96e-05,8.96e-05
1.013333e-05,0.000132012,4.266667e-06,100.0466643,105.036782
1.013333e-05,0.000132012,4.266667e-06,97.42779169,101.7355292
1.013333e-05,0.000132012,4.266667e-06,95.01236655,99.26784714
1.013333e-05,0.000132012,4.266667e-06,92.76854374,96.95277903
1.013333e-05,0.000132012,4.266667e-06,91.51984076,94.87823197
1.013333e-05,0.000132012,4.266667e-06,90.71234461,94.03434753
1.013333e-05,0.000132012,4.266667e-06,89.93722482,93.22470911
1.013333e-05,0.000132012,4.266667e-06,89.19763823,92.44753067
1.013333e-05,0.000132012,4.266667e-06,88.48936108,91.69430077
1.013333e-05,0.000132012,4.266667e-06,87.80975092,90.96827655
1.013333e-05,0.000132012,4.266667e-06,87.57713372,90.30114434
1.013333e-05,0.000132012,4.266667e-06,87.46911785,90.17338085
1.013333e-05,0.000132012,4.266667e-06,87.35988913,90.03790196
1.013333e-05,0.000132012,4.533333e-06,3.84e-05,3.84e-05
1.013333e-05,0.000132012,4.533333e-06,4.27e-05,4.27e-05
1.013333e-05,0.000132012,4.533333e-06,4.69e-05,4.69e-05
1.013333e-05,0.000132012,4.533333e-06,5.12e-05,5.12e-05
1.013333e-05,0.000132012,4.533333e-06,5.55e-05,5.55e-05
1.013333e-05,0.000132012,4.533333e-06,5.97e-05,5.97e-05
1.013333e-05,0.000132012,4.533333e-06,6.4e-05,6.4e-05
1.013333e-05,0.000132012,4.533333e-06,6.83e-05,6.83e-05
1.013333e-05,0.000132012,4.533333e-06,7.25e-05,7.25e-05
1.013333e-05,0.000132012,4.533333e-06,7.68e-05,7.68e-05
1.013333e-05,0.000132012,4.533333e-06,8.11e-05,8.11e-05
1.013333e-05,0.000132012,4.533333e-06,8.53e-05,8.53e-05
1.013333e-05,0.000132012,4.533333e-06,8.96e-05,8.96e-05
1.013333e-05,0.000132012,4.533333e-06,104.241118,101.6768208
1.013333e-05,0.000132012,4.533333e-06,101.1364657,99.34747792
1.013333e-05,0.000132012,4.533333e-06,98.67468936,96.47097769
1.013333e-05,0.000132012,4.533333e-06,96.3682506,93.89882556
1.013333e-05,0.000132012,4.533333e-06,94.413575,91.24391112
1.013333e-05,0.000132012,4.533333e-06,93.5737538,87.90107526
1.013333e-05,0.000132012,4.533333e-06,92.76883025,84.06350505
1.013333e-05,0.000132012,4.533333e-06,91.99636921,79.78201691
1.013333e-05,0.000132012,4.533333e-06,91.24921253,75.67660976
1.013333e-05,0.000132012,4.533333e-06,90.52938193,72.08295834
1.013333e-05,0.000132012,4.533333e-06,89.92499715,69.03212763
1.013333e-05,0.000132012,4.533333e-06,89.80051428,66.44883736
1.013333e-05,0.000132012,4.533333e-06,89.66821946,64.24453053
1.013333e-05,0.000132012,4e-06,3.84e-05,3.84e-05
1.013333e-05,0.000132012,4e-06,4.27e-05,4.27e-05
1.013333e-05,0.000132012,4e-06,4.69e-05,4.69e-05
1.013333e-05,0.000132012,4e-06,5.12e-05,5.12e-05
1.013333e-05,0.000132012,4e-06,5.55e-05,5.55e-05
1.013333e-05,0.000132012,4e-06,5.97e-05,5.97e-05
1.013333e-05,0.000132012,4e-06,6.4e-05,6.4e-05
1.013333e-05,0.000132012,4e-06,6.83e-05,6.83e-05
1.013333e-05,0.000132012,4e-06,7.25e-05,7.25e-05
1.013333e-05,0.000132012,4e-06,7.68e-05,7.68e-05
1.013333e-05,0.000132012,4e-06,8.11e-05,8.11e-05
1.013333e-05,0.000132012,4e-06,8.53e-05,8.53e-05
1.013333e-05,0.000132012,4e-06,8.96e-05,8.96e-05
1.013333e-05,0.000132012,4e-06,102.2937656,102.537532
1.013333e-05,0.000132012,4e-06,99.50954162,99.5325961
1.013333e-05,0.000132012,4e-06,95.96089406,95.71481777
1.013333e-05,0.000132012,4e-06,93.1294716,92.76733902
1.013333e-05,0.000132012,4e-06,90.32111033,89.89543995
1.013333e-05,0.000132012,4e-06,87.27568822,87.00675905
1.013333e-05,0.000132012,4e-06,83.55686688,83.30060602
1.013333e-05,0.000132012,4e-06,79.37189398,79.15612144
1.013333e-05,0.000132012,4e-06,75.36236299,75.18777257
1.013333e-05,0.000132012,4e-06,71.83867173,71.69461891
1.013333e-05,0.000132012,4e-06,68.83248429,68.7082027
1.013333e-05,0.000132012,4e-06,66.27509747,66.16248619
1.013333e-05,0.000132012,4e-06,64.0839162,63.97738897
1.013333e-05,0.000132012,5.6e-06,3.84e-05,3.84e-05
1.013333e-05,0.000132012,5.6e-06,4.27e-05,4.27e-05
1.013333e-05,0.000132012,5.6e-06,4.69e-05,4.69e-05
1.013333e-05,0.000132012,5.6e-06,5.12e-05,5.12e-05
1.013333e-05,0.000132012,5.6e-06,5.55e-05,5.55e-05
1.013333e-05,0.000132012,5.6e-06,5.97e-05,5.97e-05
1.013333e-05,0.000132012,5.6e-06,6.4e-05,6.4e-05
1.013333e-05,0.000132012,5.6e-06,6.83e-05,6.83e-05
1.013333e-05,0.000132012,5.6e-06,7.25e-05,7.25e-05
1.013333e-05,0.000132012,5.6e-06,7.68e-05,7.68e-05
1.013333e-05,0.000132012,5.6e-06,8.11e-05,8.11e-05
1.013333e-05,0.000132012,5.6e-06,8.53e-05,8.53e-05
1.013333e-05,0.000132012,5.6e-06,8.96e-05,8.96e-05
1.013333e-05,0.000132012,5.6e-06,102.9366963,103.504892
1.013333e-05,0.000132012,5.6e-06,99.36037899,98.94772786
1.013333e-05,0.000132012,5.6e-06,95.21707214,94.30447193
1.013333e-05,0.000132012,5.6e-06,92.08881967,90.9188991
1.013333e-05,0.000132012,5.6e-06,89.36057992,88.49029342
1.013333e-05,0.000132012,5.6e-06,86.48815623,85.50636921
1.013333e-05,0.000132012,5.6e-06,82.79540307,81.84073813
1.013333e-05,0.000132012,5.6e-06,78.72005907,77.86973109
1.013333e-05,0.000132012,5.6e-06,74.8236013,74.08634289
1.013333e-05,0.000132012,5.6e-06,71.38454875,70.73470824
1.013333e-05,0.000132012,5.6e-06,68.43362687,67.8425494
1.013333e-05,0.000132012,5.6e-06,65.90919008,65.3543553
1.013333e-05,0.000132012,5.6e-06,63.73546994,63.20089518
1.013333e-05,0.000132012,5.066667e-06,3.84e-05,3.84e-05
1.013333e-05,0.000132012,5.066667e-06,4.27e-05,4.27e-05
1.013333e-05,0.000132012,5.066667e-06,4.69e-05,4.69e-05
1.013333e-05,0.000132012,5.066667e-06,5.12e-05,5.12e-05
1.013333e-05,0.000132012,5.066667e-06,5.55e-05,5.55e-05
1.013333e-05,0.000132012,5.066667e-06,5.97e-05,5.97e-05
1.013333e-05,0.000132012,5.066667e-06,6.4e-05,6.4e-05
1.013333e-05,0.000132012,5.066667e-06,6.83e-05,6.83e-05
1.013333e-05,0.000132012,5.066667e-06,7.25e-05,7.25e-05
1.013333e-05,0.000132012,5.066667e-06,7.68e-05,7.68e-05
1.013333e-05,0.000132012,5.066667e-06,8.11e-05,8.11e-05
1.013333e-05,0.000132012,5.066667e-06,8.53e-05,8.53e-05
1.013333e-05,0.000132012,5.066667e-06,8.96e-05,8.96e-05
1.013333e-05,0.000132012,5.066667e-06,103.3841476,103.1024989
1.013333e-05,0.000132012,5.066667e-06,99.05503699,99.26271131
1.013333e-05,0.000132012,5.066667e-06,94.52218271,94.97838911
1.013333e-05,0.000132012,5.066667e-06,91.17578022,91.7712879
1.013333e-05,0.000132012,5.066667e-06,88.69992889,89.13519177
1.013333e-05,0.000132012,5.066667e-06,85.7416842,86.23252209
1.013333e-05,0.000132012,5.066667e-06,82.07142861,82.54897933
1.013333e-05,0.000132012,5.066667e-06,78.07768086,78.50337399
1.013333e-05,0.000132012,5.066667e-06,74.26910679,74.6385283
1.013333e-05,0.000132012,5.066667e-06,70.89772862,71.22361141
1.013333e-05,0.000132012,5.066667e-06,67.99213334,68.28873074
1.013333e-05,0.000132012,5.066667e-06,65.49553381,65.77405725
1.013333e-05,0.000132012,5.066667e-06,63.33727271,63.60568314
1.013333e-05,0.000132012,5.333333e-06,3.84e-05,3.84e-05
1.013333e-05,0.000132012,5.333333e-06,4.27e-05,4.27e-05
1.013333e-05,0.000132012,5.333333e-06,4.69e-05,4.69e-05
1.013333e-05,0.000132012,5.333333e-06,5.12e-05,5.12e-05
1.013333e-05,0.000132012,5.333333e-06,5.55e-05,5.55e-05
1.013333e-05,0.000132012,5.333333e-06,5.97e-05,5.97e-05
1.013333e-05,0.000132012,5.333333e-06,6.4e-05,6.4e-05
1.013333e-05,0.000132012,5.333333e-06,6.83e-05,6.83e-05
1.013333e-05,0.000132012,5.333333e-06,7.25e-05,7.25e-05
1.013333e-05,0.000132012,5.333333e-06,7.68e-05,7.68e-05
1.013333e-05,0.000132012,5.333333e-06,8.11e-05,8.11e-05
1.013333e-05,0.000132012,5.333333e-06,8.53e-05,8.53e-05
1.013333e-05,0.000132012,5.333333e-06,8.96e-05,8.96e-05
1.013333e-05,0.000132012,5.333333e-06,103.6147332,103.7151107
1.013333e-05,0.000132012,5.333333e-06,98.83934756,98.7305441
1.013333e-05,0.000132012,5.333333e-06,94.09343172,93.88881822
1.013333e-05,0.000132012,5.333333e-06,90.7571374,90.59869508
1.013333e-05,0.000132012,5.333333e-06,88.28595928,88.08682253
1.013333e-05,0.000132012,5.333333e-06,85.27757337,85.05507826
1.013333e-05,0.000132012,5.333333e-06,81.61550247,81.39566783
1.013333e-05,0.000132012,5.333333e-06,77.66544445,77.46497062
1.013333e-05,0.000132012,5.333333e-06,73.90556183,73.72708965
1.013333e-05,0.000132012,5.333333e-06,70.57250632,70.41156439
1.013333e-05,0.000132012,5.333333e-06,67.69308548,67.54424906
1.013333e-05,0.000132012,5.333333e-06,65.21292822,65.07179295
1.013333e-05,0.000132012,5.333333e-06,63.06411776,62.92749283
1.013333e-05,0.0003889991,2.4e-06,3.84e-05,3.84e-05
1.013333e-05,0.0003889991,2.4e-06,4.27e-05,4.27e-05
1.013333e-05,0.0003889991,2.4e-06,4.69e-05,4.69e-05
1.013333e-05,0.0003889991,2.4e-06,5.12e-05,5.12e-05
1.013333e-05,0.0003889991,2.4e-06,5.55e-05,5.55e-05
1.013333e-05,0.0003889991,2.4e-06,5.97e-05,5.97e-05
1.013333e-05,0.0003889991,2.4e-06,6.4e-05,6.4e-05
1.013333e-05,0.0003889991,2.4e-06,6.83e-05,6.83e-05
1.013333e-05,0.0003889991,2.4e-06,7.25e-05,7.25e-05
1.013333e-05,0.0003889991,2.4e-06,7.68e-05,7.68e-05
1.013333e-05,0.0003889991,2.4e-06,8.11e-05,8.11e-05
1.013333e-05,0.0003889991,2.4e-06,8.53e-05,8.53e-05
1.013333e-05,0.0003889991,2.4e-06,8.96e-05,8.96e-05
1.013333e-05,0.0003889991,2.4e-06,87.26817951,88.0877253
1.013333e-05,0.0003889991,2.4e-06,88.45139657,89.2447389
1.013333e-05,0.0003889991,2.4e-06,89.54310096,90.31449351
1.013333e-05,0.0003889991,2.4e-06,90.56995971,91.32288693
1.013333e-05,0.0003889991,2.4e-06,91.5533237,92.29069623
1.013333e-05,0.0003889991,2.4e-06,92.61151003,93.33112277
1.013333e-05,0.0003889991,2.4e-06,93.5708903,94.27465619
1.013333e-05,0.0003889991,2.4e-06,94.42347796,95.123134
1.013333e-05,0.0003889991,2.4e-06,95.20144941,95.89143655
1.013333e-05,0.0003889991,2.4e-06,95.88403037,96.54177125
1.013333e-05,0.0003889991,2.4e-06,96.00038027,96.61482456
1.013333e-05,0.0003889991,2.4e-06,95.94748651,96.52095955
1.013333e-05,0.0003889991,2.4e-06,95.70588855,96.24669037
1.013333e-05,0.0003889991,2.666667e-06,3.84e-05,3.84e-05
1.013333e-05,0.0003889991,2.666667e-06,4.27e-05,4.27e-05
1.013333e-05,0.0003889991,2.666667e-06,4.69e-05,4.69e-05
1.013333e-05,0.0003889991,2.666667e-06,5.12e-05,5.12e-05
1.013333e-05,0.0003889991,2.666667e-06,5.55e-05,5.55e-05
1.013333e-05,0.0003889991,2.666667e-06,5.97e-05,5.97e-05
1.013333e-05,0.0003889991,2.666667e-06,6.4e-05,6.4e-05
1.013333e-05,0.0003889991,2.666667e-06,6.83e-05,6.83e-05
1.013333e-05,0.0003889991,2.666667e-06,7.25e-05,7.25e-05
1.013333e-05,0.0003889991,2.666667e-06,7.68e-05,7.68e-05
1.013333e-05,0.0003889991,2.666667e-06,8.11e-05,8.11e-05
1.013333e-05,0.0003889991,2.666667e-06,8.53e-05,8.53e-05
1.013333e-05,0.0003889991,2.666667e-06,8.96e-05,8.96e-05
1.013333e-05,0.0003889991,2.666667e-06,89.52471264,90.14944783
1.013333e-05,0.0003889991,2.666667e-06,90.57491129,91.14090756
1.013333e-05,0.0003889991,2.666667e-06,91.60885966,92.15996516
1.013333e-05,0.0003889991,2.666667e-06,92.58708457,93.12563675
1.013333e-05,0.0003889991,2.666667e-06,93.52944423,94.05740109
1.013333e-05,0.0003889991,2.666667e-06,94.54114419,95.05729678
1.013333e-05,0.0003889991,2.666667e-06,95.46763661,95.97746003
1.013333e-05,0.0003889991,2.666667e-06,96.30610459,96.81405247
1.013333e-05,0.0003889991,2.666667e-06,97.06290225,97.56545459
1.013333e-05,0.0003889991,2.666667e-06,97.63288166,98.1069919
1.013333e-05,0.0003889991,2.666667e-06,97.66200737,98.10827391
1.013333e-05,0.0003889991,2.666667e-06,97.50142059,97.92581855
1.013333e-05,0.0003889991,2.666667e-06,97.16904392,97.56791569
1.013333e-05,0.0003889991,2.933333e-06,3.84e-05,3.84e-05
1.013333e-05,0.0003889991,2.933333e-06,4.27e-05,4.27e-05
1.013333e-05,0.0003889991,2.933333e-06,4.69e-05,4.69e-05
1.013333e-05,0.0003889991,2.933333e-06,5.12e-05,5.12e-05
1.013333e-05,0.0003889991,2.933333e-06,5.55e-05,5.55e-05
1.013333e-05,0.0003889991,2.933333e-06,5.97e-05,5.97e-05
1.013333e-05,0.0003889991,2.933333e-06,6.4e-05,6.4e-05
1.013333e-05,0.0003889991,2.933333e-06,6.83e-05,6.83e-05
1.013333e-05,0.0003889991,2.933333e-06,7.25e-05,7.25e-05
1.013333e-05,0.0003889991,2.933333e-06,7.68e-05,7.68e-05
1.013333e-05,0.0003889991,2.933333e-06,8.11e-05,8.11e-05
1.013333e-05,0.0003889991,2.933333e-06,8.53e-05,8.53e-05
1.013333e-05,0.0003889991,2.933333e-06,8.96e-05,8.96e-05
1.013333e-05,0.0003889991,2.933333e-06,91.23764807,91.71629299
1.013333e-05,0.0003889991,2.933333e-06,92.12449254,92.55606
1.013333e-05,0.0003889991,2.933333e-06,93.11808479,93.53861101
1.013333e-05,0.0003889991,2.933333e-06,94.06230278,94.47354246
1.013333e-05,0.0003889991,2.933333e-06,94.9759728,95.37939332
1.013333e-05,0.0003889991,2.933333e-06,95.95595035,96.35086201
1.013333e-05,0.0003889991,2.933333e-06,96.86646279,97.25769087
1.013333e-05,0.0003889991,2.933333e-06,97.69077929,98.07973295
1.013333e-05,0.0003889991,2.933333e-06,98.44514315,98.83397293
1.013333e-05,0.0003889991,2.933333e-06,98.93190252,99.2976706
1.013333e-05,0.0003889991,2.933333e-06,98.90155173,99.24597447
1.013333e-05,0.0003889991,2.933333e-06,98.67333967,99.00529057
1.013333e-05,0.0003889991,2.933333e-06,98.28039327,98.58890494
1.013333e-05,0.0003889991,3.2e-06,3.84e-05,3.84e-05
1.013333e-05,0.0003889991,3.2e-06,4.27e-05,4.27e-05
1.013333e-05,0.0003889991,3.2e-06,4.69e-05,4.69e-05
1.013333e-05,0.0003889991,3.2e-06,5.12e-05,5.12e-05
1.013333e-05,0.0003889991,3.2e-06,5.55e-05,5.55e-05
1.013333e-05,0.0003889991,3.2e-06,5.97e-05,5.97e-05
1.013333e-05,0.0003889991,3.2e-06,6.4e-05,6.4e-05
1.013333e-05,0.0003889991,3.2e-06,6.83e-05,6.83e-05
1.013333e-05,0.0003889991,3.2e-06,7.25e-05,7.25e-05
1.013333e-05,0.0003889991,3.2e-06,7.68e-05,7.68e-05
1.013333e-05,0.0003889991,3.2e-06,8.11e-05,8.11e-05
1.013333e-05,0.0003889991,3.2e-06,8.53e-05,8.53e-05
1.013333e-05,0.0003889991,3.2e-06,8.96e-05,8.96e-05
1.013333e-05,0.0003889991,3.2e-06,93.31147433,92.56993076
1.013333e-05,0.0003889991,3.2e-06,93.98491348,93.32433957
1.013333e-05,0.0003889991,3.2e-06,94.9366919,94.28735528
1.013333e-05,0.0003889991,3.2e-06,95.84111023,95.2058993
1.013333e-05,0.0003889991,3.2e-06,96.72139905,96.09798984
1.013333e-05,0.0003889991,3.2e-06,97.66548603,97.05463443
1.013333e-05,0.0003889991,3.2e-06,98.56253613,97.95575161
1.013333e-05,0.0003889991,3.2e-06,99.3795537,98.77461444
1.013333e-05,0.0003889991,3.2e-06,100.1301356,99.53140792
1.013333e-05,0.0003889991,3.2e-06,100.526544,99.95320612
1.013333e-05,0.0003889991,3.2e-06,100.4303845,99.87441874
1.013333e-05,0.0003889991,3.2e-06,100.1261896,99.60591162
1.013333e-05,0.0003889991,3.2e-06,99.64058151,99.1474719
1.013333e-05,0.0003889991,3.466667e-06,3.84e-05,3.84e-05
1.013333e-05,0.0003889991,3.466667e-06,4.27e-05,4.27e-05
1.013333e-05,0.0003889991,3.466667e-06,4.69e-05,4.69e-05
1.013333e-05,0.0003889991,3.466667e-06,5.12e-05,5.12e-05
1.013333e-05,0.0003889991,3.466667e-06,5.55e-05,5.55e-05
1.013333e-05,0.0003889991,3.466667e-06,5.97e-05,5.97e-05
1.013333e-05,0.0003889991,3.466667e-06,6.4e-05,6.4e-05
1.013333e-05,0.0003889991,3.466667e-06,6.83e-05,6.83e-05
1.013333e-05,0.0003889991,3.466667e-06,7.25e-05,7.25e-05
1.013333e-05,0.0003889991,3.466667e-06,7.68e-05,7.68e-05
1.013333e-05,0.0003889991,3.466667e-06,8.11e-05,8.11e-05
1.013333e-05,0.0003889991,3.466667e-06,8.53e-05,8.53e-05
1.013333e-05,0.0003889991,3.466667e-06,8.96e-05,8.96e-05
1.013333e-05,0.0003889991,3.466667e-06,91.83463492,93.48290085
1.013333e-05,0.0003889991,3.466667e-06,89.28626161,90.89828813
1.013333e-05,0.0003889991,3.466667e-06,86.98775516,88.55691426
1.013333e-05,0.0003889991,3.466667e-06,85.94464571,87.25748205
1.013333e-05,0.0003889991,3.466667e-06,85.14001487,86.43277116
1.013333e-05,0.0003889991,3.466667e-06,84.39182111,85.66380053
1.013333e-05,0.0003889991,3.466667e-06,83.68948812,84.94006628
1.013333e-05,0.0003889991,3.466667e-06,83.02625292,84.25498091
1.013333e-05,0.0003889991,3.466667e-06,82.52460468,83.60426876
1.013333e-05,0.0003889991,3.466667e-06,82.47440733,83.54671404
1.013333e-05,0.0003889991,3.466667e-06,82.41560764,83.47653167
1.013333e-05,0.0003889991,3.466667e-06,82.35620235,83.40525839
1.013333e-05,0.0003889991,3.466667e-06,82.29341092,83.33031747
1.013333e-05,0.0003889991,3.733333e-06,3.84e-05,3.84e-05
1.013333e-05,0.0003889991,3.733333e-06,4.27e-05,4.27e-05
1.013333e-05,0.0003889991,3.733333e-06,4.69e-05,4.69e-05
1.013333e-05,0.0003889991,3.733333e-06,5.12e-05,5.12e-05
1.013333e-05,0.0003889991,3.733333e-06,5.55e-05,5.55e-05
1.013333e-05,0.0003889991,3.733333e-06,5.97e-05,5.97e-05
1.013333e-05,0.0003889991,3.733333e-06,6.4e-05,6.4e-05
1.013333e-05,0.0003889991,3.733333e-06,6.83e-05,6.83e-05
1.013333e-05,0.0003889991,3.733333e-06,7.25e-05,7.25e-05
1.013333e-05,0.0003889991,3.733333e-06,7.68e-05,7.68e-05
1.013333e-05,0.0003889991,3.733333e-06,8.11e-05,8.11e-05
1.013333e-05,0.0003889991,3.733333e-06,8.53e-05,8.53e-05
