a,b,c,d,gain
1.066667e-05,0.000132012,2.666667e-06,25.66332198,25.50836925
1.066667e-05,0.000132012,2.666667e-06,26.66763933,26.51909093
1.066667e-05,0.000132012,2.666667e-06,27.67582387,27.53174368
1.066667e-05,0.000132012,2.666667e-06,28.69832151,28.56363623
1.066667e-05,0.000132012,2.666667e-06,29.75186806,29.62337612
1.066667e-05,0.000132012,2.666667e-06,30.84396928,30.72414824
1.066667e-05,0.000132012,2.933333e-06,3.84e-05,3.84e-05
1.066667e-05,0.000132012,2.933333e-06,4.27e-05,4.27e-05
1.066667e-05,0.000132012,2.933333e-06,4.69e-05,4.69e-05
1.066667e-05,0.000132012,2.933333e-06,5.12e-05,5.12e-05
1.066667e-05,0.000132012,2.933333e-06,5.55e-05,5.55e-05
1.066667e-05,0.000132012,2.933333e-06,5.97e-05,5.97e-05
1.066667e-05,0.000132012,2.933333e-06,6.4e-05,6.4e-05
1.066667e-05,0.000132012,2.933333e-06,6.83e-05,6.83e-05
1.066667e-05,0.000132012,2.933333e-06,7.25e-05,7.25e-05
1.066667e-05,0.000132012,2.933333e-06,7.68e-05,7.68e-05
1.066667e-05,0.000132012,2.933333e-06,8.11e-05,8.11e-05
1.066667e-05,0.000132012,2.933333e-06,8.53e-05,8.53e-05
1.066667e-05,0.000132012,2.933333e-06,8.96e-05,8.96e-05
1.066667e-05,0.000132012,2.933333e-06,17.46426886,17.3283931
1.066667e-05,0.000132012,2.933333e-06,18.74007085,18.60528441
1.066667e-05,0.000132012,2.933333e-06,19.93316448,19.80010726
1.066667e-05,0.000132012,2.933333e-06,21.06347377,20.93235009
1.066667e-05,0.000132012,2.933333e-06,22.14709797,22.01816437
1.066667e-05,0.000132012,2.933333e-06,23.1973032,23.07087263
1.066667e-05,0.000132012,2.933333e-06,24.22556474,24.10201393
1.066667e-05,0.000132012,2.933333e-06,25.24232902,25.12211353
1.066667e-05,0.000132012,2.933333e-06,26.25661942,26.13948366
1.066667e-05,0.000132012,2.933333e-06,27.28125576,27.16944575
1.066667e-05,0.000132012,2.933333e-06,28.32282378,28.21138533
1.066667e-05,0.000132012,2.933333e-06,29.39738214,29.29729761
1.066667e-05,0.000132012,2.933333e-06,30.50859124,30.4184535
1.066667e-05,0.000132012,3.2e-06,3.84e-05,3.84e-05
1.066667e-05,0.000132012,3.2e-06,4.27e-05,4.27e-05
1.066667e-05,0.000132012,3.2e-06,4.69e-05,4.69e-05
1.066667e-05,0.000132012,3.2e-06,5.12e-05,5.12e-05
1.066667e-05,0.000132012,3.2e-06,5.55e-05,5.55e-05
1.066667e-05,0.000132012,3.2e-06,5.97e-05,5.97e-05
1.066667e-05,0.000132012,3.2e-06,6.4e-05,6.4e-05
1.066667e-05,0.000132012,3.2e-06,6.83e-05,6.83e-05
1.066667e-05,0.000132012,3.2e-06,7.25e-05,7.25e-05
1.066667e-05,0.000132012,3.2e-06,7.68e-05,7.68e-05
1.066667e-05,0.000132012,3.2e-06,8.11e-05,8.11e-05
1.066667e-05,0.000132012,3.2e-06,8.53e-05,8.53e-05
1.066667e-05,0.000132012,3.2e-06,8.96e-05,8.96e-05
1.066667e-05,0.000132012,3.2e-06,16.86678374,17.08304191
1.066667e-05,0.000132012,3.2e-06,18.14954065,18.3615907
1.066667e-05,0.000132012,3.2e-06,19.34761265,19.55973546
1.066667e-05,0.000132012,3.2e-06,20.48695351,20.69563404
1.066667e-05,0.000132012,3.2e-06,21.58066248,21.78554661
1.066667e-05,0.000132012,3.2e-06,22.64229285,22.84290957
1.066667e-05,0.000132012,3.2e-06,23.6836323,23.87938685
1.066667e-05,0.000132012,3.2e-06,24.71546986,24.90564105
1.066667e-05,0.000132012,3.2e-06,25.74828382,25.92719132
1.066667e-05,0.000132012,3.2e-06,26.79190888,26.9684119
1.066667e-05,0.000132012,3.2e-06,27.85510542,28.02598635
1.066667e-05,0.000132012,3.2e-06,28.96121396,29.1155976
1.066667e-05,0.000132012,3.2e-06,30.11228695,30.2554655
1.066667e-05,0.000132012,3.466667e-06,3.84e-05,3.84e-05
1.066667e-05,0.000132012,3.466667e-06,4.27e-05,4.27e-05
1.066667e-05,0.000132012,3.466667e-06,4.69e-05,4.69e-05
1.066667e-05,0.000132012,3.466667e-06,5.12e-05,5.12e-05
1.066667e-05,0.000132012,3.466667e-06,5.55e-05,5.55e-05
1.066667e-05,0.000132012,3.466667e-06,5.97e-05,5.97e-05
1.066667e-05,0.000132012,3.466667e-06,6.4e-05,6.4e-05
1.066667e-05,0.000132012,3.466667e-06,6.83e-05,6.83e-05
1.066667e-05,0.000132012,3.466667e-06,7.25e-05,7.25e-05
1.066667e-05,0.000132012,3.466667e-06,7.68e-05,7.68e-05
1.066667e-05,0.000132012,3.466667e-06,8.11e-05,8.11e-05
1.066667e-05,0.000132012,3.466667e-06,8.53e-05,8.53e-05
1.066667e-05,0.000132012,3.466667e-06,8.96e-05,8.96e-05
1.066667e-05,0.000132012,3.466667e-06,8.549573303,8.287020235
1.066667e-05,0.000132012,3.466667e-06,9.636198616,9.373732756
1.066667e-05,0.000132012,3.466667e-06,10.6185695,10.35627663
1.066667e-05,0.000132012,3.466667e-06,11.51605901,11.25360839
1.066667e-05,0.000132012,3.466667e-06,12.34485449,12.0829633
1.066667e-05,0.000132012,3.466667e-06,13.11511398,12.85367606
1.066667e-05,0.000132012,3.466667e-06,13.83573168,13.57473527
1.066667e-05,0.000132012,3.466667e-06,14.51376204,14.25322223
1.066667e-05,0.000132012,3.466667e-06,15.15527754,14.89482915
1.066667e-05,0.000132012,3.466667e-06,15.76458713,15.50519115
1.066667e-05,0.000132012,3.466667e-06,16.3440834,16.08518804
1.066667e-05,0.000132012,3.466667e-06,16.89940567,16.64105688
1.066667e-05,0.000132012,3.466667e-06,17.4320502,17.17444764
1.066667e-05,0.000132012,3.733333e-06,3.84e-05,3.84e-05
1.066667e-05,0.000132012,3.733333e-06,4.27e-05,4.27e-05
1.066667e-05,0.000132012,3.733333e-06,4.69e-05,4.69e-05
1.066667e-05,0.000132012,3.733333e-06,5.12e-05,5.12e-05
1.066667e-05,0.000132012,3.733333e-06,5.55e-05,5.55e-05
1.066667e-05,0.000132012,3.733333e-06,5.97e-05,5.97e-05
1.066667e-05,0.000132012,3.733333e-06,6.4e-05,6.4e-05
1.066667e-05,0.000132012,3.733333e-06,6.83e-05,6.83e-05
1.066667e-05,0.000132012,3.733333e-06,7.25e-05,7.25e-05
1.066667e-05,0.000132012,3.733333e-06,7.68e-05,7.68e-05
1.066667e-05,0.000132012,3.733333e-06,8.11e-05,8.11e-05
1.066667e-05,0.000132012,3.733333e-06,8.53e-05,8.53e-05
1.066667e-05,0.000132012,3.733333e-06,8.96e-05,8.96e-05
1.066667e-05,0.000132012,3.733333e-06,7.840056699,7.647049774
1.066667e-05,0.000132012,3.733333e-06,8.926986942,8.734104472
1.066667e-05,0.000132012,3.733333e-06,9.909886502,9.717183126
1.066667e-05,0.000132012,3.733333e-06,10.808628,10.61615199
1.066667e-05,0.000132012,3.733333e-06,11.63706207,11.44574511
1.066667e-05,0.000132012,3.733333e-06,12.40880108,12.21673827
1.066667e-05,0.000132012,3.733333e-06,13.1307477,12.93914323
1.066667e-05,0.000132012,3.733333e-06,13.81009753,13.61891011
1.066667e-05,0.000132012,3.733333e-06,14.45260428,14.26183449
1.066667e-05,0.000132012,3.733333e-06,15.06357056,14.87211183
1.066667e-05,0.000132012,3.733333e-06,15.64472273,15.45575717
1.066667e-05,0.000132012,3.733333e-06,16.2016187,16.01245607
1.066667e-05,0.000132012,3.733333e-06,16.73652957,16.54769405
1.066667e-05,0.000132012,4.8e-06,3.84e-05,3.84e-05
1.066667e-05,0.000132012,4.8e-06,4.27e-05,4.27e-05
1.066667e-05,0.000132012,4.8e-06,4.69e-05,4.69e-05
1.066667e-05,0.000132012,4.8e-06,5.12e-05,5.12e-05
1.066667e-05,0.000132012,4.8e-06,5.55e-05,5.55e-05
1.066667e-05,0.000132012,4.8e-06,5.97e-05,5.97e-05
1.066667e-05,0.000132012,4.8e-06,6.4e-05,6.4e-05
1.066667e-05,0.000132012,4.8e-06,6.83e-05,6.83e-05
1.066667e-05,0.000132012,4.8e-06,7.25e-05,7.25e-05
1.066667e-05,0.000132012,4.8e-06,7.68e-05,7.68e-05
1.066667e-05,0.000132012,4.8e-06,8.11e-05,8.11e-05
1.066667e-05,0.000132012,4.8e-06,8.53e-05,8.53e-05
1.066667e-05,0.000132012,4.8e-06,8.96e-05,8.96e-05
1.066667e-05,0.000132012,4.8e-06,6.884965401,7.156414881
1.066667e-05,0.000132012,4.8e-06,7.972842129,8.243911013
1.066667e-05,0.000132012,4.8e-06,8.956833612,9.227529885
1.066667e-05,0.000132012,4.8e-06,9.856855778,10.12714473
1.066667e-05,0.000132012,4.8e-06,10.68765387,10.9574875
1.066667e-05,0.000132012,4.8e-06,11.46045729,11.72978465
1.066667e-05,0.000132012,4.8e-06,12.18314997,12.45234497
1.066667e-05,0.000132012,4.8e-06,12.86506763,13.13336728
1.066667e-05,0.000132012,4.8e-06,13.5099075,13.77746103
1.066667e-05,0.000132012,4.8e-06,14.12258851,14.38942558
1.066667e-05,0.000132012,4.8e-06,14.70642115,14.97380661
1.066667e-05,0.000132012,4.8e-06,15.26697073,15.5319397
1.066667e-05,0.000132012,4.8e-06,15.8038124,16.06747301
1.066667e-05,0.000132012,4.266667e-06,3.84e-05,3.84e-05
1.066667e-05,0.000132012,4.266667e-06,4.27e-05,4.27e-05
1.066667e-05,0.000132012,4.266667e-06,4.69e-05,4.69e-05
1.066667e-05,0.000132012,4.266667e-06,5.12e-05,5.12e-05
1.066667e-05,0.000132012,4.266667e-06,5.55e-05,5.55e-05
1.066667e-05,0.000132012,4.266667e-06,5.97e-05,5.97e-05
1.066667e-05,0.000132012,4.266667e-06,6.4e-05,6.4e-05
1.066667e-05,0.000132012,4.266667e-06,6.83e-05,6.83e-05
1.066667e-05,0.000132012,4.266667e-06,7.25e-05,7.25e-05
1.066667e-05,0.000132012,4.266667e-06,7.68e-05,7.68e-05
1.066667e-05,0.000132012,4.266667e-06,8.11e-05,8.11e-05
1.066667e-05,0.000132012,4.266667e-06,8.53e-05,8.53e-05
1.066667e-05,0.000132012,4.266667e-06,8.96e-05,8.96e-05
1.066667e-05,0.000132012,4.266667e-06,7.307300813,6.538524931
1.066667e-05,0.000132012,4.266667e-06,8.394636695,7.626245946
1.066667e-05,0.000132012,4.266667e-06,9.378074636,8.610851804
1.066667e-05,0.000132012,4.266667e-06,10.27747967,9.511472071
1.066667e-05,0.000132012,4.266667e-06,11.1075822,10.34290306
1.066667e-05,0.000132012,4.266667e-06,11.87860817,11.11639554
1.066667e-05,0.000132012,4.266667e-06,12.60201326,11.84070965
1.066667e-05,0.000132012,4.266667e-06,13.28261248,12.52219183
1.066667e-05,0.000132012,4.266667e-06,13.92632668,13.16817108
1.066667e-05,0.000132012,4.266667e-06,14.53791217,13.78185762
1.066667e-05,0.000132012,4.266667e-06,15.12197057,14.36733609
1.066667e-05,0.000132012,4.266667e-06,15.67960806,14.92847237
1.066667e-05,0.000132012,4.266667e-06,16.21572891,15.46638286
1.066667e-05,0.000132012,4.533333e-06,3.84e-05,3.84e-05
1.066667e-05,0.000132012,4.533333e-06,4.27e-05,4.27e-05
1.066667e-05,0.000132012,4.533333e-06,4.69e-05,4.69e-05
1.066667e-05,0.000132012,4.533333e-06,5.12e-05,5.12e-05
1.066667e-05,0.000132012,4.533333e-06,5.55e-05,5.55e-05
1.066667e-05,0.000132012,4.533333e-06,5.97e-05,5.97e-05
1.066667e-05,0.000132012,4.533333e-06,6.4e-05,6.4e-05
1.066667e-05,0.000132012,4.533333e-06,6.83e-05,6.83e-05
1.066667e-05,0.000132012,4.533333e-06,7.25e-05,7.25e-05
1.066667e-05,0.000132012,4.533333e-06,7.68e-05,7.68e-05
1.066667e-05,0.000132012,4.533333e-06,8.11e-05,8.11e-05
1.066667e-05,0.000132012,4.533333e-06,8.53e-05,8.53e-05
1.066667e-05,0.000132012,4.533333e-06,8.96e-05,8.96e-05
1.066667e-05,0.000132012,4.533333e-06,6.647101954,36.01473493
1.066667e-05,0.000132012,4.533333e-06,7.734920225,40.46260143
1.066667e-05,0.000132012,4.533333e-06,8.719311235,45.3635064
1.066667e-05,0.000132012,4.533333e-06,9.61973191,49.18895578
1.066667e-05,0.000132012,4.533333e-06,10.45095743,51.75626883
1.066667e-05,0.000132012,4.533333e-06,11.22422856,53.42770676
1.066667e-05,0.000132012,4.533333e-06,11.94830267,54.4742828
1.066667e-05,0.000132012,4.533333e-06,12.62968056,55.11795178
1.066667e-05,0.000132012,4.533333e-06,13.2752721,55.51078773
1.066667e-05,0.000132012,4.533333e-06,13.88862972,55.74487829
1.066667e-05,0.000132012,4.533333e-06,14.47378761,55.87348724
1.066667e-05,0.000132012,4.533333e-06,15.03461336,55.92700757
1.066667e-05,0.000132012,4.533333e-06,15.5721396,55.92256057
1.066667e-05,0.000132012,4e-06,3.84e-05,3.84e-05
1.066667e-05,0.000132012,4e-06,4.27e-05,4.27e-05
1.066667e-05,0.000132012,4e-06,4.69e-05,4.69e-05
1.066667e-05,0.000132012,4e-06,5.12e-05,5.12e-05
1.066667e-05,0.000132012,4e-06,5.55e-05,5.55e-05
1.066667e-05,0.000132012,4e-06,5.97e-05,5.97e-05
1.066667e-05,0.000132012,4e-06,6.4e-05,6.4e-05
1.066667e-05,0.000132012,4e-06,6.83e-05,6.83e-05
1.066667e-05,0.000132012,4e-06,7.25e-05,7.25e-05
1.066667e-05,0.000132012,4e-06,7.68e-05,7.68e-05
1.066667e-05,0.000132012,4e-06,8.11e-05,8.11e-05
1.066667e-05,0.000132012,4e-06,8.53e-05,8.53e-05
1.066667e-05,0.000132012,4e-06,8.96e-05,8.96e-05
1.066667e-05,0.000132012,4e-06,35.78358547,35.68965211
1.066667e-05,0.000132012,4e-06,40.40422271,40.38526581
1.066667e-05,0.000132012,4e-06,45.4234604,45.44299213
1.066667e-05,0.000132012,4e-06,49.21498435,49.22394651
1.066667e-05,0.000132012,4e-06,51.70695341,51.68236953
1.066667e-05,0.000132012,4e-06,53.31096951,53.25498839
1.066667e-05,0.000132012,4e-06,54.3134063,54.24165788
1.066667e-05,0.000132012,4e-06,54.93326065,54.85168403
1.066667e-05,0.000132012,4e-06,55.31595673,55.23026292
1.066667e-05,0.000132012,4e-06,55.54840103,55.46211608
1.066667e-05,0.000132012,4e-06,55.68071125,55.59605129
1.066667e-05,0.000132012,4e-06,55.7415804,55.66005515
1.066667e-05,0.000132012,4e-06,55.74731218,55.67008974
1.066667e-05,0.000132012,5.6e-06,3.84e-05,3.84e-05
1.066667e-05,0.000132012,5.6e-06,4.27e-05,4.27e-05
1.066667e-05,0.000132012,5.6e-06,4.69e-05,4.69e-05
1.066667e-05,0.000132012,5.6e-06,5.12e-05,5.12e-05
1.066667e-05,0.000132012,5.6e-06,5.55e-05,5.55e-05
1.066667e-05,0.000132012,5.6e-06,5.97e-05,5.97e-05
1.066667e-05,0.000132012,5.6e-06,6.4e-05,6.4e-05
1.066667e-05,0.000132012,5.6e-06,6.83e-05,6.83e-05
1.066667e-05,0.000132012,5.6e-06,7.25e-05,7.25e-05
1.066667e-05,0.000132012,5.6e-06,7.68e-05,7.68e-05
1.066667e-05,0.000132012,5.6e-06,8.11e-05,8.11e-05
1.066667e-05,0.000132012,5.6e-06,8.53e-05,8.53e-05
1.066667e-05,0.000132012,5.6e-06,8.96e-05,8.96e-05
1.066667e-05,0.000132012,5.6e-06,35.53259658,35.30178226
1.066667e-05,0.000132012,5.6e-06,40.36062174,40.34279473
1.066667e-05,0.000132012,5.6e-06,45.49786371,45.58491142
1.066667e-05,0.000132012,5.6e-06,49.2363026,49.24148629
1.066667e-05,0.000132012,5.6e-06,51.63450469,51.54595619
1.066667e-05,0.000132012,5.6e-06,53.15878509,52.99341371
1.066667e-05,0.000132012,5.6e-06,54.11229984,53.89727324
1.066667e-05,0.000132012,5.6e-06,54.7056461,54.46541532
1.066667e-05,0.000132012,5.6e-06,55.07731738,54.82681769
1.066667e-05,0.000132012,5.6e-06,55.30827153,55.05663483
1.066667e-05,0.000132012,5.6e-06,55.44507989,55.19803089
1.066667e-05,0.000132012,5.6e-06,55.51452377,55.2759507
1.066667e-05,0.000132012,5.6e-06,55.53197908,55.30486751
1.066667e-05,0.000132012,5.066667e-06,3.84e-05,3.84e-05
1.066667e-05,0.000132012,5.066667e-06,4.27e-05,4.27e-05
1.066667e-05,0.000132012,5.066667e-06,4.69e-05,4.69e-05
1.066667e-05,0.000132012,5.066667e-06,5.12e-05,5.12e-05
1.066667e-05,0.000132012,5.066667e-06,5.55e-05,5.55e-05
1.066667e-05,0.000132012,5.066667e-06,5.97e-05,5.97e-05
1.066667e-05,0.000132012,5.066667e-06,6.4e-05,6.4e-05
1.066667e-05,0.000132012,5.066667e-06,6.83e-05,6.83e-05
1.066667e-05,0.000132012,5.066667e-06,7.25e-05,7.25e-05
1.066667e-05,0.000132012,5.066667e-06,7.68e-05,7.68e-05
1.066667e-05,0.000132012,5.066667e-06,8.11e-05,8.11e-05
1.066667e-05,0.000132012,5.066667e-06,8.53e-05,8.53e-05
1.066667e-05,0.000132012,5.066667e-06,8.96e-05,8.96e-05
1.066667e-05,0.000132012,5.066667e-06,35.35158255,35.46615043
1.066667e-05,0.000132012,5.066667e-06,40.3446074,40.35310329
1.066667e-05,0.000132012,5.066667e-06,45.56538545,45.5220559
1.066667e-05,0.000132012,5.066667e-06,49.23902131,49.24035617
1.066667e-05,0.000132012,5.066667e-06,51.56714167,51.61142142
1.066667e-05,0.000132012,5.066667e-06,53.03180903,53.11433226
1.066667e-05,0.000132012,5.066667e-06,53.94647929,54.05366927
1.066667e-05,0.000132012,5.066667e-06,54.52013839,54.63985158
1.066667e-05,0.000132012,5.066667e-06,54.88377248,55.00858454
1.066667e-05,0.000132012,5.066667e-06,55.11381734,55.23918975
1.066667e-05,0.000132012,5.066667e-06,55.25418551,55.37727335
1.066667e-05,0.000132012,5.066667e-06,55.33022539,55.44909652
1.066667e-05,0.000132012,5.066667e-06,55.35660968,55.46978078
1.066667e-05,0.000132012,5.333333e-06,3.84e-05,3.84e-05
1.066667e-05,0.000132012,5.333333e-06,4.27e-05,4.27e-05
1.066667e-05,0.000132012,5.333333e-06,4.69e-05,4.69e-05
1.066667e-05,0.000132012,5.333333e-06,5.12e-05,5.12e-05
1.066667e-05,0.000132012,5.333333e-06,5.55e-05,5.55e-05
1.066667e-05,0.000132012,5.333333e-06,5.97e-05,5.97e-05
1.066667e-05,0.000132012,5.333333e-06,6.4e-05,6.4e-05
1.066667e-05,0.000132012,5.333333e-06,6.83e-05,6.83e-05
1.066667e-05,0.000132012,5.333333e-06,7.25e-05,7.25e-05
1.066667e-05,0.000132012,5.333333e-06,7.68e-05,7.68e-05
1.066667e-05,0.000132012,5.333333e-06,8.11e-05,8.11e-05
1.066667e-05,0.000132012,5.333333e-06,8.53e-05,8.53e-05
1.066667e-05,0.000132012,5.333333e-06,8.96e-05,8.96e-05
1.066667e-05,0.000132012,5.333333e-06,35.25610096,35.21402439
1.066667e-05,0.000132012,5.333333e-06,40.34219253,40.34256864
1.066667e-05,0.000132012,5.333333e-06,45.60320778,45.62038982
1.066667e-05,0.000132012,5.333333e-06,49.24306181,49.24389338
1.066667e-05,0.000132012,5.333333e-06,51.52539572,51.50544402
1.066667e-05,0.000132012,5.333333e-06,52.95673654,52.92164972
1.066667e-05,0.000132012,5.333333e-06,53.85063252,53.80632945
1.066667e-05,0.000132012,5.333333e-06,54.413672,54.36463204
1.066667e-05,0.000132012,5.333333e-06,54.77301788,54.72207525
1.066667e-05,0.000132012,5.333333e-06,55.00263448,54.9515142
1.066667e-05,0.000132012,5.333333e-06,55.14499258,55.09477503
1.066667e-05,0.000132012,5.333333e-06,55.22466293,55.17608055
1.066667e-05,0.000132012,5.333333e-06,55.25593335,55.20954554
1.066667e-05,0.0003889991,2.4e-06,3.84e-05,3.84e-05
1.066667e-05,0.0003889991,2.4e-06,4.27e-05,4.27e-05
1.066667e-05,0.0003889991,2.4e-06,4.69e-05,4.69e-05
1.066667e-05,0.0003889991,2.4e-06,5.12e-05,5.12e-05
1.066667e-05,0.0003889991,2.4e-06,5.55e-05,5.55e-05
1.066667e-05,0.0003889991,2.4e-06,5.97e-05,5.97e-05
1.066667e-05,0.0003889991,2.4e-06,6.4e-05,6.4e-05
1.066667e-05,0.0003889991,2.4e-06,6.83e-05,6.83e-05
1.066667e-05,0.0003889991,2.4e-06,7.25e-05,7.25e-05
1.066667e-05,0.0003889991,2.4e-06,7.68e-05,7.68e-05
1.066667e-05,0.0003889991,2.4e-06,8.11e-05,8.11e-05
1.066667e-05,0.0003889991,2.4e-06,8.53e-05,8.53e-05
1.066667e-05,0.0003889991,2.4e-06,8.96e-05,8.96e-05
1.066667e-05,0.0003889991,2.4e-06,18.63836961,18.40984977
1.066667e-05,0.0003889991,2.4e-06,19.90465385,19.67812434
1.066667e-05,0.0003889991,2.4e-06,21.08615668,20.86196849
1.066667e-05,0.0003889991,2.4e-06,22.2031174,21.98166159
1.066667e-05,0.0003889991,2.4e-06,23.27134403,23.05306424
1.066667e-05,0.0003889991,2.4e-06,24.30375341,24.08916151
1.066667e-05,0.0003889991,2.4e-06,25.30866042,25.10109089
1.066667e-05,0.0003889991,2.4e-06,26.30402919,26.09839851
1.066667e-05,0.0003889991,2.4e-06,27.28976743,27.09195469
1.066667e-05,0.0003889991,2.4e-06,28.28224094,28.08732224
1.066667e-05,0.0003889991,2.4e-06,29.28640342,29.10189807
1.066667e-05,0.0003889991,2.4e-06,30.30732292,30.13552842
1.066667e-05,0.0003889991,2.4e-06,31.376073,31.21262837
1.066667e-05,0.0003889991,2.666667e-06,3.84e-05,3.84e-05
1.066667e-05,0.0003889991,2.666667e-06,4.27e-05,4.27e-05
1.066667e-05,0.0003889991,2.666667e-06,4.69e-05,4.69e-05
1.066667e-05,0.0003889991,2.666667e-06,5.12e-05,5.12e-05
1.066667e-05,0.0003889991,2.666667e-06,5.55e-05,5.55e-05
1.066667e-05,0.0003889991,2.666667e-06,5.97e-05,5.97e-05
1.066667e-05,0.0003889991,2.666667e-06,6.4e-05,6.4e-05
1.066667e-05,0.0003889991,2.666667e-06,6.83e-05,6.83e-05
1.066667e-05,0.0003889991,2.666667e-06,7.25e-05,7.25e-05
1.066667e-05,0.0003889991,2.666667e-06,7.68e-05,7.68e-05
1.066667e-05,0.0003889991,2.666667e-06,8.11e-05,8.11e-05
1.066667e-05,0.0003889991,2.666667e-06,8.53e-05,8.53e-05
1.066667e-05,0.0003889991,2.666667e-06,8.96e-05,8.96e-05
1.066667e-05,0.0003889991,2.666667e-06,18.01639293,17.84487665
1.066667e-05,0.0003889991,2.666667e-06,19.28833841,19.11853943
1.066667e-05,0.0003889991,2.666667e-06,20.47644428,20.30860785
1.066667e-05,0.0003889991,2.666667e-06,21.60107236,21.43548727
1.066667e-05,0.0003889991,2.666667e-06,22.67818395,22.51518906
1.066667e-05,0.0003889991,2.666667e-06,23.72089048,23.56088334
1.066667e-05,0.0003889991,2.666667e-06,24.74048173,24.58393212
1.066667e-05,0.0003889991,2.666667e-06,25.74490566,25.59050238
1.066667e-05,0.0003889991,2.666667e-06,26.75060562,26.60263584
1.066667e-05,0.0003889991,2.666667e-06,27.76042172,27.61697491
1.066667e-05,0.0003889991,2.666667e-06,28.78479053,28.65080083
1.066667e-05,0.0003889991,2.666667e-06,29.84065576,29.71289683
1.066667e-05,0.0003889991,2.666667e-06,30.93550662,30.81649155
1.066667e-05,0.0003889991,2.933333e-06,3.84e-05,3.84e-05
1.066667e-05,0.0003889991,2.933333e-06,4.27e-05,4.27e-05
1.066667e-05,0.0003889991,2.933333e-06,4.69e-05,4.69e-05
1.066667e-05,0.0003889991,2.933333e-06,5.12e-05,5.12e-05
1.066667e-05,0.0003889991,2.933333e-06,5.55e-05,5.55e-05
1.066667e-05,0.0003889991,2.933333e-06,5.97e-05,5.97e-05
1.066667e-05,0.0003889991,2.933333e-06,6.4e-05,6.4e-05
1.066667e-05,0.0003889991,2.933333e-06,6.83e-05,6.83e-05
1.066667e-05,0.0003889991,2.933333e-06,7.25e-05,7.25e-05
1.066667e-05,0.0003889991,2.933333e-06,7.68e-05,7.68e-05
1.066667e-05,0.0003889991,2.933333e-06,8.11e-05,8.11e-05
1.066667e-05,0.0003889991,2.933333e-06,8.53e-05,8.53e-05
1.066667e-05,0.0003889991,2.933333e-06,8.96e-05,8.96e-05
1.066667e-05,0.0003889991,2.933333e-06,17.54125876,17.40573908
1.066667e-05,0.0003889991,2.933333e-06,18.81763886,18.68321723
1.066667e-05,0.0003889991,2.933333e-06,20.01138085,19.87869816
1.066667e-05,0.0003889991,2.933333e-06,21.14242592,21.01168817
1.066667e-05,0.0003889991,2.933333e-06,22.22688737,22.09835316
1.066667e-05,0.0003889991,2.933333e-06,23.27804948,23.15203432
1.066667e-05,0.0003889991,2.933333e-06,24.30741066,24.18429447
1.066667e-05,0.0003889991,2.933333e-06,25.32544706,25.2056895
1.066667e-05,0.0003889991,2.933333e-06,26.34122536,26.22457945
1.066667e-05,0.0003889991,2.933333e-06,27.36759636,27.25630754
1.066667e-05,0.0003889991,2.933333e-06,28.41104331,28.30068997
1.066667e-05,0.0003889991,2.933333e-06,29.48824494,29.38877895
1.066667e-05,0.0003889991,2.933333e-06,30.602375,30.51293451
1.066667e-05,0.0003889991,3.2e-06,3.84e-05,3.84e-05
1.066667e-05,0.0003889991,3.2e-06,4.27e-05,4.27e-05
1.066667e-05,0.0003889991,3.2e-06,4.69e-05,4.69e-05
1.066667e-05,0.0003889991,3.2e-06,5.12e-05,5.12e-05
1.066667e-05,0.0003889991,3.2e-06,5.55e-05,5.55e-05
1.066667e-05,0.0003889991,3.2e-06,5.97e-05,5.97e-05
1.066667e-05,0.0003889991,3.2e-06,6.4e-05,6.4e-05
1.066667e-05,0.0003889991,3.2e-06,6.83e-05,6.83e-05
1.066667e-05,0.0003889991,3.2e-06,7.25e-05,7.25e-05
1.066667e-05,0.0003889991,3.2e-06,7.68e-05,7.68e-05
1.066667e-05,0.0003889991,3.2e-06,8.11e-05,8.11e-05
1.066667e-05,0.0003889991,3.2e-06,8.53e-05,8.53e-05
1.066667e-05,0.0003889991,3.2e-06,8.96e-05,8.96e-05
1.066667e-05,0.0003889991,3.2e-06,16.94538238,17.16104501
1.066667e-05,0.0003889991,3.2e-06,18.22876031,18.44019626
1.066667e-05,0.0003889991,3.2e-06,19.42752048,19.63901751
1.066667e-05,0.0003889991,3.2e-06,20.56765014,20.77568482
1.066667e-05,0.0003889991,3.2e-06,21.6622589,21.86647352
1.066667e-05,0.0003889991,3.2e-06,22.72492041,22.92483958
1.066667e-05,0.0003889991,3.2e-06,23.76744849,23.96247189
1.066667e-05,0.0003889991,3.2e-06,24.80066539,24.99006556
1.066667e-05,0.0003889991,3.2e-06,25.83509294,26.01319977
1.066667e-05,0.0003889991,3.2e-06,26.88062496,27.05624222
1.066667e-05,0.0003889991,3.2e-06,27.94614263,28.11601503
1.066667e-05,0.0003889991,3.2e-06,29.05488915,29.20817506
1.066667e-05,0.0003889991,3.2e-06,30.20924043,30.35124102
1.066667e-05,0.0003889991,3.466667e-06,3.84e-05,3.84e-05
1.066667e-05,0.0003889991,3.466667e-06,4.27e-05,4.27e-05
1.066667e-05,0.0003889991,3.466667e-06,4.69e-05,4.69e-05
1.066667e-05,0.0003889991,3.466667e-06,5.12e-05,5.12e-05
1.066667e-05,0.0003889991,3.466667e-06,5.55e-05,5.55e-05
1.066667e-05,0.0003889991,3.466667e-06,5.97e-05,5.97e-05
