a,b,c,d,gain
1.013333e-05,0.0003889991,4.533333e-06,6.4e-05,11.75129355
1.013333e-05,0.0003889991,4.533333e-06,6.83e-05,12.43234305
1.013333e-05,0.0003889991,4.533333e-06,7.25e-05,13.07758678
1.013333e-05,0.0003889991,4.533333e-06,7.68e-05,13.69058167
1.013333e-05,0.0003889991,4.533333e-06,8.11e-05,14.27536131
1.013333e-05,0.0003889991,4.533333e-06,8.53e-05,14.83579364
1.013333e-05,0.0003889991,4.533333e-06,8.96e-05,15.37290868
1.013333e-05,0.0003889991,4e-06,3.84e-05,35.54228916
1.013333e-05,0.0003889991,4e-06,4.27e-05,40.12233387
1.013333e-05,0.0003889991,4e-06,4.69e-05,45.14133145
1.013333e-05,0.0003889991,4e-06,5.12e-05,48.97099337
1.013333e-05,0.0003889991,4e-06,5.55e-05,51.4933611
1.013333e-05,0.0003889991,4e-06,5.97e-05,53.12109267
1.013333e-05,0.0003889991,4e-06,6.4e-05,54.1405764
1.013333e-05,0.0003889991,4e-06,6.83e-05,54.77197607
1.013333e-05,0.0003889991,4e-06,7.25e-05,55.16246784
1.013333e-05,0.0003889991,4e-06,7.68e-05,55.40040118
1.013333e-05,0.0003889991,4e-06,8.11e-05,55.53685714
1.013333e-05,0.0003889991,4e-06,8.53e-05,55.60113569
1.013333e-05,0.0003889991,4e-06,8.96e-05,55.60993252
1.013333e-05,0.0003889991,5.6e-06,3.84e-05,35.28190826
1.013333e-05,0.0003889991,5.6e-06,4.27e-05,40.06680234
1.013333e-05,0.0003889991,5.6e-06,4.69e-05,45.20871959
1.013333e-05,0.0003889991,5.6e-06,5.12e-05,48.99061833
1.013333e-05,0.0003889991,5.6e-06,5.55e-05,51.42031311
1.013333e-05,0.0003889991,5.6e-06,5.97e-05,52.96744847
1.013333e-05,0.0003889991,5.6e-06,6.4e-05,53.93796959
1.013333e-05,0.0003889991,5.6e-06,6.83e-05,54.54232266
1.013333e-05,0.0003889991,5.6e-06,7.25e-05,54.92140789
1.013333e-05,0.0003889991,5.6e-06,7.68e-05,55.15758883
1.013333e-05,0.0003889991,5.6e-06,8.11e-05,55.29834969
1.013333e-05,0.0003889991,5.6e-06,8.53e-05,55.37104096
1.013333e-05,0.0003889991,5.6e-06,8.96e-05,55.39140392
1.013333e-05,0.0003889991,5.066667e-06,3.84e-05,35.09294895
1.013333e-05,0.0003889991,5.066667e-06,4.27e-05,40.04098752
1.013333e-05,0.0003889991,5.066667e-06,4.69e-05,45.27215631
1.013333e-05,0.0003889991,5.066667e-06,5.12e-05,48.99838281
1.013333e-05,0.0003889991,5.066667e-06,5.55e-05,51.35239516
1.013333e-05,0.0003889991,5.066667e-06,5.97e-05,52.83999519
1.013333e-05,0.0003889991,5.066667e-06,6.4e-05,53.77087035
1.013333e-05,0.0003889991,5.066667e-06,6.83e-05,54.35513565
1.013333e-05,0.0003889991,5.066667e-06,7.25e-05,54.72590377
1.013333e-05,0.0003889991,5.066667e-06,7.68e-05,54.96098418
1.013333e-05,0.0003889991,5.066667e-06,8.11e-05,55.10516431
1.013333e-05,0.0003889991,5.066667e-06,8.53e-05,55.18433405
1.013333e-05,0.0003889991,5.066667e-06,8.96e-05,55.21351214
1.013333e-05,4.48e-05,5.333333e-06,3.84e-05,18.73662042
1.013333e-05,4.48e-05,5.333333e-06,4.27e-05,19.99972942
1.013333e-05,4.48e-05,5.333333e-06,4.69e-05,21.17752785
1.013333e-05,4.48e-05,5.333333e-06,5.12e-05,22.29019787
1.013333e-05,4.48e-05,5.333333e-06,5.55e-05,23.35346872
1.013333e-05,4.48e-05,5.333333e-06,5.97e-05,24.38015625
1.013333e-05,4.48e-05,5.333333e-06,6.4e-05,25.37998754
1.013333e-05,4.48e-05,5.333333e-06,6.83e-05,26.36626241
1.013333e-05,4.48e-05,5.333333e-06,7.25e-05,27.34443165
1.013333e-05,4.48e-05,5.333333e-06,7.68e-05,28.32362324
1.013333e-05,4.48e-05,5.333333e-06,8.11e-05,29.31652146
1.013333e-05,4.48e-05,5.333333e-06,8.53e-05,30.32970665
1.013333e-05,4.48e-05,5.333333e-06,8.96e-05,31.37417095
1.013333e-05,4.48e-05,2.4e-06,3.84e-05,18.47952373
1.013333e-05,4.48e-05,2.4e-06,4.27e-05,19.74473165
1.013333e-05,4.48e-05,2.4e-06,4.69e-05,20.92501847
1.013333e-05,4.48e-05,2.4e-06,5.12e-05,22.04060565
1.013333e-05,4.48e-05,2.4e-06,5.55e-05,23.10727742
1.013333e-05,4.48e-05,2.4e-06,5.97e-05,24.13791999
1.013333e-05,4.48e-05,2.4e-06,6.4e-05,25.14079908
1.013333e-05,4.48e-05,2.4e-06,6.83e-05,26.13385691
1.013333e-05,4.48e-05,2.4e-06,7.25e-05,27.11687151
1.013333e-05,4.48e-05,2.4e-06,7.68e-05,28.10627244
1.013333e-05,4.48e-05,2.4e-06,8.11e-05,29.10675723
1.013333e-05,4.48e-05,2.4e-06,8.53e-05,30.12341163
1.013333e-05,4.48e-05,2.4e-06,8.96e-05,31.1868849
1.013333e-05,4.48e-05,2.666667e-06,3.84e-05,17.85429832
1.013333e-05,4.48e-05,2.666667e-06,4.27e-05,19.12510329
1.013333e-05,4.48e-05,2.666667e-06,4.69e-05,20.31191763
1.013333e-05,4.48e-05,2.666667e-06,5.12e-05,21.43508298
1.013333e-05,4.48e-05,2.666667e-06,5.55e-05,22.51053385
1.013333e-05,4.48e-05,2.666667e-06,5.97e-05,23.55134713
1.013333e-05,4.48e-05,2.666667e-06,6.4e-05,24.56876865
1.013333e-05,4.48e-05,2.666667e-06,6.83e-05,25.57067378
1.013333e-05,4.48e-05,2.666667e-06,7.25e-05,26.57348237
1.013333e-05,4.48e-05,2.666667e-06,7.68e-05,27.57988518
1.013333e-05,4.48e-05,2.666667e-06,8.11e-05,28.60034593
1.013333e-05,4.48e-05,2.666667e-06,8.53e-05,29.65136076
1.013333e-05,4.48e-05,2.666667e-06,8.96e-05,30.74046345
1.013333e-05,4.48e-05,2.933333e-06,3.84e-05,17.37656035
1.013333e-05,4.48e-05,2.933333e-06,4.27e-05,18.65172953
1.013333e-05,4.48e-05,2.933333e-06,4.69e-05,19.84411396
1.013333e-05,4.48e-05,2.933333e-06,5.12e-05,20.97361863
1.013333e-05,4.48e-05,2.933333e-06,5.55e-05,22.05632744
1.013333e-05,4.48e-05,2.933333e-06,5.97e-05,23.10548681
1.013333e-05,4.48e-05,2.933333e-06,6.4e-05,24.13254683
1.013333e-05,4.48e-05,2.933333e-06,6.83e-05,25.14792164
1.013333e-05,4.48e-05,2.933333e-06,7.25e-05,26.16058674
1.013333e-05,4.48e-05,2.933333e-06,7.68e-05,27.18333072
1.013333e-05,4.48e-05,2.933333e-06,8.11e-05,28.22285661
1.013333e-05,4.48e-05,2.933333e-06,8.53e-05,29.29452544
1.013333e-05,4.48e-05,2.933333e-06,8.96e-05,30.40255912
1.013333e-05,4.48e-05,3.2e-06,3.84e-05,16.77720988
1.013333e-05,4.48e-05,3.2e-06,4.27e-05,18.0592872
1.013333e-05,4.48e-05,3.2e-06,4.69e-05,19.25660637
1.013333e-05,4.48e-05,3.2e-06,5.12e-05,20.39508479
1.013333e-05,4.48e-05,3.2e-06,5.55e-05,21.48781026
1.013333e-05,4.48e-05,3.2e-06,5.97e-05,22.54831385
1.013333e-05,4.48e-05,3.2e-06,6.4e-05,23.58835489
1.013333e-05,4.48e-05,3.2e-06,6.83e-05,24.61868625
1.013333e-05,4.48e-05,3.2e-06,7.25e-05,25.649739
1.013333e-05,4.48e-05,3.2e-06,7.68e-05,26.69128286
1.013333e-05,4.48e-05,3.2e-06,8.11e-05,27.75194112
1.013333e-05,4.48e-05,3.2e-06,8.53e-05,28.85518267
1.013333e-05,4.48e-05,3.2e-06,8.96e-05,30.00268435
1.013333e-05,4.48e-05,3.466667e-06,3.84e-05,8.464078562
1.013333e-05,4.48e-05,3.466667e-06,4.27e-05,9.55061754
1.013333e-05,4.48e-05,3.466667e-06,4.69e-05,10.53289135
1.013333e-05,4.48e-05,3.466667e-06,5.12e-05,11.43027566
1.013333e-05,4.48e-05,3.466667e-06,5.55e-05,12.25895662
1.013333e-05,4.48e-05,3.466667e-06,5.97e-05,13.02909456
1.013333e-05,4.48e-05,3.466667e-06,6.4e-05,13.74958422
1.013333e-05,4.48e-05,3.466667e-06,6.83e-05,14.42748019
1.013333e-05,4.48e-05,3.466667e-06,7.25e-05,15.06885374
1.013333e-05,4.48e-05,3.466667e-06,7.68e-05,15.67801921
1.013333e-05,4.48e-05,3.466667e-06,8.11e-05,16.25736164
1.013333e-05,4.48e-05,3.466667e-06,8.53e-05,16.81252457
1.013333e-05,4.48e-05,3.466667e-06,8.96e-05,17.34500447
1.013333e-05,4.48e-05,3.733333e-06,3.84e-05,7.752707006
1.013333e-05,4.48e-05,3.733333e-06,4.27e-05,8.839546154
1.013333e-05,4.48e-05,3.733333e-06,4.69e-05,9.822343431
1.013333e-05,4.48e-05,3.733333e-06,5.12e-05,10.72097318
1.013333e-05,4.48e-05,3.733333e-06,5.55e-05,11.54928863
1.013333e-05,4.48e-05,3.733333e-06,5.97e-05,12.32089911
1.013333e-05,4.48e-05,3.733333e-06,6.4e-05,13.04271044
1.013333e-05,4.48e-05,3.733333e-06,6.83e-05,13.72191846
1.013333e-05,4.48e-05,3.733333e-06,7.25e-05,14.36427685
1.013333e-05,4.48e-05,3.733333e-06,7.68e-05,14.97508716
1.013333e-05,4.48e-05,3.733333e-06,8.11e-05,15.55608487
1.013333e-05,4.48e-05,3.733333e-06,8.53e-05,16.11280798
1.013333e-05,4.48e-05,3.733333e-06,8.96e-05,16.64754253
1.013333e-05,4.48e-05,4.8e-06,3.84e-05,6.794962847
1.013333e-05,4.48e-05,4.8e-06,4.27e-05,7.882740496
1.013333e-05,4.48e-05,4.8e-06,4.69e-05,8.866620935
1.013333e-05,4.48e-05,4.8e-06,5.12e-05,9.76652194
1.013333e-05,4.48e-05,4.8e-06,5.55e-05,10.59718987
1.013333e-05,4.48e-05,4.8e-06,5.97e-05,11.36985488
1.013333e-05,4.48e-05,4.8e-06,6.4e-05,12.09240306
1.013333e-05,4.48e-05,4.8e-06,6.83e-05,12.77416594
1.013333e-05,4.48e-05,4.8e-06,7.25e-05,13.41884432
1.013333e-05,4.48e-05,4.8e-06,7.68e-05,14.03135681
1.013333e-05,4.48e-05,4.8e-06,8.11e-05,14.61500794
1.013333e-05,4.48e-05,4.8e-06,8.53e-05,15.1753833
1.013333e-05,4.48e-05,4.8e-06,8.96e-05,15.71203218
1.013333e-05,4.48e-05,4.266667e-06,3.84e-05,7.218495191
1.013333e-05,4.48e-05,4.266667e-06,4.27e-05,8.305735747
1.013333e-05,4.48e-05,4.266667e-06,4.69e-05,9.289066782
1.013333e-05,4.48e-05,4.266667e-06,5.12e-05,10.18835509
1.013333e-05,4.48e-05,4.266667e-06,5.55e-05,11.01833219
1.013333e-05,4.48e-05,4.266667e-06,5.97e-05,11.78922656
1.013333e-05,4.48e-05,4.266667e-06,6.4e-05,12.51248973
1.013333e-05,4.48e-05,4.266667e-06,6.83e-05,13.19294039
1.013333e-05,4.48e-05,4.266667e-06,7.25e-05,13.83649934
1.013333e-05,4.48e-05,4.266667e-06,7.68e-05,14.44792272
1.013333e-05,4.48e-05,4.266667e-06,8.11e-05,15.03181241
1.013333e-05,4.48e-05,4.266667e-06,8.53e-05,15.58927339
1.013333e-05,4.48e-05,4.266667e-06,8.96e-05,16.12521077
1.013333e-05,4.48e-05,4.533333e-06,3.84e-05,6.556407623
1.013333e-05,4.48e-05,4.533333e-06,4.27e-05,7.64412251
1.013333e-05,4.48e-05,4.533333e-06,4.69e-05,8.628399913
1.013333e-05,4.48e-05,4.533333e-06,5.12e-05,9.528696719
1.013333e-05,4.48e-05,4.533333e-06,5.55e-05,10.3597892
1.013333e-05,4.48e-05,4.533333e-06,5.97e-05,11.13291887
1.013333e-05,4.48e-05,4.533333e-06,6.4e-05,11.85684354
1.013333e-05,4.48e-05,4.533333e-06,6.83e-05,12.53806535
1.013333e-05,4.48e-05,4.533333e-06,7.25e-05,13.18349152
1.013333e-05,4.48e-05,4.533333e-06,7.68e-05,13.79667669
1.013333e-05,4.48e-05,4.533333e-06,8.11e-05,14.38165475
1.013333e-05,4.48e-05,4.533333e-06,8.53e-05,14.94229356
1.013333e-05,4.48e-05,4.533333e-06,8.96e-05,15.47962418
1.013333e-05,4.48e-05,4e-06,3.84e-05,35.67081404
1.013333e-05,4.48e-05,4e-06,4.27e-05,40.27218764
1.013333e-05,4.48e-05,4e-06,4.69e-05,45.2915537
1.013333e-05,4.48e-05,4e-06,5.12e-05,49.10120391
1.013333e-05,4.48e-05,4e-06,5.55e-05,51.60757853
1.013333e-05,4.48e-05,4e-06,5.97e-05,53.22282668
1.013333e-05,4.48e-05,4e-06,6.4e-05,54.23332906
1.013333e-05,4.48e-05,4e-06,6.83e-05,54.8586423
1.013333e-05,4.48e-05,4e-06,7.25e-05,55.24502426
1.013333e-05,4.48e-05,4e-06,7.68e-05,55.48006514
1.013333e-05,4.48e-05,4e-06,8.11e-05,55.6143383
1.013333e-05,4.48e-05,4e-06,8.53e-05,55.67682367
1.013333e-05,4.48e-05,4e-06,8.96e-05,55.68401036
1.013333e-05,4.48e-05,5.6e-06,3.84e-05,35.41540744
1.013333e-05,4.48e-05,5.6e-06,4.27e-05,40.22297839
1.013333e-05,4.48e-05,5.6e-06,4.69e-05,45.36273323
1.013333e-05,4.48e-05,5.6e-06,5.12e-05,49.12178579
1.013333e-05,4.48e-05,5.6e-06,5.55e-05,51.53490373
1.013333e-05,4.48e-05,5.6e-06,5.97e-05,53.07001804
1.013333e-05,4.48e-05,5.6e-06,6.4e-05,54.03156464
1.013333e-05,4.48e-05,5.6e-06,6.83e-05,54.63011444
1.013333e-05,4.48e-05,5.6e-06,7.25e-05,55.00529089
1.013333e-05,4.48e-05,5.6e-06,7.68e-05,55.23871749
1.013333e-05,4.48e-05,5.6e-06,8.11e-05,55.37739722
1.013333e-05,4.48e-05,5.6e-06,8.53e-05,55.44838045
1.013333e-05,4.48e-05,5.6e-06,8.96e-05,55.46721586
1.013333e-05,4.48e-05,5.066667e-06,3.84e-05,35.23065199
1.013333e-05,4.48e-05,5.066667e-06,4.27e-05,40.20235655
1.013333e-05,4.48e-05,5.066667e-06,4.69e-05,45.42837499
1.013333e-05,4.48e-05,5.066667e-06,5.12e-05,49.13027914
1.013333e-05,4.48e-05,5.066667e-06,5.55e-05,51.46732309
1.013333e-05,4.48e-05,5.066667e-06,5.97e-05,52.94285554
1.013333e-05,4.48e-05,5.066667e-06,6.4e-05,53.86517942
1.013333e-05,4.48e-05,5.066667e-06,6.83e-05,54.44385207
1.013333e-05,4.48e-05,5.066667e-06,7.25e-05,54.81085877
1.013333e-05,4.48e-05,5.066667e-06,7.68e-05,55.04328552
1.013333e-05,4.48e-05,5.066667e-06,8.11e-05,55.18545847
1.013333e-05,4.48e-05,5.066667e-06,8.53e-05,55.26298192
1.013333e-05,4.48e-05,5.066667e-06,8.96e-05,55.29069217
1.066667e-05,0.000132012,5.333333e-06,3.84e-05,18.82048869
1.066667e-05,0.000132012,5.333333e-06,4.27e-05,20.08414783
1.066667e-05,0.000132012,5.333333e-06,4.69e-05,21.26256713
1.066667e-05,0.000132012,5.333333e-06,5.12e-05,22.3759376
1.066667e-05,0.000132012,5.333333e-06,5.55e-05,23.44000026
1.066667e-05,0.000132012,5.333333e-06,5.97e-05,24.4675862
1.066667e-05,0.000132012,5.333333e-06,6.4e-05,25.46844482
1.066667e-05,0.000132012,5.333333e-06,6.83e-05,26.45589204
1.066667e-05,0.000132012,5.333333e-06,7.25e-05,27.43542195
1.066667e-05,0.000132012,5.333333e-06,7.68e-05,28.41616054
1.066667e-05,0.000132012,5.333333e-06,8.11e-05,29.41093072
1.066667e-05,0.000132012,5.333333e-06,8.53e-05,30.42630623
1.066667e-05,0.000132012,5.333333e-06,8.96e-05,31.47337401
1.066667e-05,0.000132012,2.4e-06,3.84e-05,18.5640829
1.066667e-05,0.000132012,2.4e-06,4.27e-05,19.82985324
1.066667e-05,0.000132012,2.4e-06,4.69e-05,21.01077542
1.066667e-05,0.000132012,2.4e-06,5.12e-05,22.1270802
1.066667e-05,0.000132012,2.4e-06,5.55e-05,23.19456421
1.066667e-05,0.000132012,2.4e-06,5.97e-05,24.22612963
1.066667e-05,0.000132012,2.4e-06,6.4e-05,25.23006831
1.066667e-05,0.000132012,2.4e-06,6.83e-05,26.2243324
1.066667e-05,0.000132012,2.4e-06,7.25e-05,27.20877011
1.066667e-05,0.000132012,2.4e-06,7.68e-05,28.19977345
1.066667e-05,0.000132012,2.4e-06,8.11e-05,29.20217763
1.066667e-05,0.000132012,2.4e-06,8.53e-05,30.22105412
1.066667e-05,0.000132012,2.4e-06,8.96e-05,31.28728327
1.066667e-05,0.000132012,2.666667e-06,3.84e-05,17.94060686
1.066667e-05,0.000132012,2.666667e-06,4.27e-05,19.21200775
1.066667e-05,0.000132012,2.666667e-06,4.69e-05,20.39949683
1.066667e-05,0.000132012,2.666667e-06,5.12e-05,21.5234263
1.066667e-05,0.000132012,2.666667e-06,5.55e-05,22.59974463
1.066667e-05,0.000132012,2.666667e-06,5.97e-05,23.64154668
1.066667e-05,0.000132012,2.666667e-06,6.4e-05,24.6601012
1.066667e-05,0.000132012,2.666667e-06,6.83e-05,25.66332198
1.066667e-05,0.000132012,2.666667e-06,7.25e-05,26.66763933
1.066667e-05,0.000132012,2.666667e-06,7.68e-05,27.67582387
1.066667e-05,0.000132012,2.666667e-06,8.11e-05,28.69832151
1.066667e-05,0.000132012,2.666667e-06,8.53e-05,29.75186806
1.066667e-05,0.000132012,2.666667e-06,8.96e-05,30.84396928
1.066667e-05,0.000132012,2.933333e-06,3.84e-05,17.46426886
1.066667e-05,0.000132012,2.933333e-06,4.27e-05,18.74007085
1.066667e-05,0.000132012,2.933333e-06,4.69e-05,19.93316448
1.066667e-05,0.000132012,2.933333e-06,5.12e-05,21.06347377
1.066667e-05,0.000132012,2.933333e-06,5.55e-05,22.14709797
1.066667e-05,0.000132012,2.933333e-06,5.97e-05,23.1973032
1.066667e-05,0.000132012,2.933333e-06,6.4e-05,24.22556474
1.066667e-05,0.000132012,2.933333e-06,6.83e-05,25.24232902
1.066667e-05,0.000132012,2.933333e-06,7.25e-05,26.25661942
1.066667e-05,0.000132012,2.933333e-06,7.68e-05,27.28125576
1.066667e-05,0.000132012,2.933333e-06,8.11e-05,28.32282378
1.066667e-05,0.000132012,2.933333e-06,8.53e-05,29.39738214
1.066667e-05,0.000132012,2.933333e-06,8.96e-05,30.50859124
1.066667e-05,0.000132012,3.2e-06,3.84e-05,16.86678374
1.066667e-05,0.000132012,3.2e-06,4.27e-05,18.14954065
1.066667e-05,0.000132012,3.2e-06,4.69e-05,19.34761265
1.066667e-05,0.000132012,3.2e-06,5.12e-05,20.48695351
1.066667e-05,0.000132012,3.2e-06,5.55e-05,21.58066248
1.066667e-05,0.000132012,3.2e-06,5.97e-05,22.64229285
1.066667e-05,0.000132012,3.2e-06,6.4e-05,23.6836323
1.066667e-05,0.000132012,3.2e-06,6.83e-05,24.71546986
1.066667e-05,0.000132012,3.2e-06,7.25e-05,25.74828382
1.066667e-05,0.000132012,3.2e-06,7.68e-05,26.79190888
1.066667e-05,0.000132012,3.2e-06,8.11e-05,27.85510542
1.066667e-05,0.000132012,3.2e-06,8.53e-05,28.96121396
1.066667e-05,0.000132012,3.2e-06,8.96e-05,30.11228695
1.066667e-05,0.000132012,3.466667e-06,3.84e-05,8.549573303
1.066667e-05,0.000132012,3.466667e-06,4.27e-05,9.636198616
1.066667e-05,0.000132012,3.466667e-06,4.69e-05,10.6185695
1.066667e-05,0.000132012,3.466667e-06,5.12e-05,11.51605901
1.066667e-05,0.000132012,3.466667e-06,5.55e-05,12.34485449
1.066667e-05,0.000132012,3.466667e-06,5.97e-05,13.11511398
1.066667e-05,0.000132012,3.466667e-06,6.4e-05,13.83573168
1.066667e-05,0.000132012,3.466667e-06,6.83e-05,14.51376204
1.066667e-05,0.000132012,3.466667e-06,7.25e-05,15.15527754
1.066667e-05,0.000132012,3.466667e-06,7.68e-05,15.76458713
1.066667e-05,0.000132012,3.466667e-06,8.11e-05,16.3440834
1.066667e-05,0.000132012,3.466667e-06,8.53e-05,16.89940567
1.066667e-05,0.000132012,3.466667e-06,8.96e-05,17.4320502
1.066667e-05,0.000132012,3.733333e-06,3.84e-05,7.840056699
1.066667e-05,0.000132012,3.733333e-06,4.27e-05,8.926986942
1.066667e-05,0.000132012,3.733333e-06,4.69e-05,9.909886502
1.066667e-05,0.000132012,3.733333e-06,5.12e-05,10.808628
1.066667e-05,0.000132012,3.733333e-06,5.55e-05,11.63706207
1.066667e-05,0.000132012,3.733333e-06,5.97e-05,12.40880108
1.066667e-05,0.000132012,3.733333e-06,6.4e-05,13.1307477
1.066667e-05,0.000132012,3.733333e-06,6.83e-05,13.81009753
1.066667e-05,0.000132012,3.733333e-06,7.25e-05,14.45260428
1.066667e-05,0.000132012,3.733333e-06,7.68e-05,15.06357056
1.066667e-05,0.000132012,3.733333e-06,8.11e-05,15.64472273
1.066667e-05,0.000132012,3.733333e-06,8.53e-05,16.2016187
1.066667e-05,0.000132012,3.733333e-06,8.96e-05,16.73652957
1.066667e-05,0.000132012,4.8e-06,3.84e-05,6.884965401
1.066667e-05,0.000132012,4.8e-06,4.27e-05,7.972842129
1.066667e-05,0.000132012,4.8e-06,4.69e-05,8.956833612
1.066667e-05,0.000132012,4.8e-06,5.12e-05,9.856855778
1.066667e-05,0.000132012,4.8e-06,5.55e-05,10.68765387
1.066667e-05,0.000132012,4.8e-06,5.97e-05,11.46045729
1.066667e-05,0.000132012,4.8e-06,6.4e-05,12.18314997
1.066667e-05,0.000132012,4.8e-06,6.83e-05,12.86506763
1.066667e-05,0.000132012,4.8e-06,7.25e-05,13.5099075
1.066667e-05,0.000132012,4.8e-06,7.68e-05,14.12258851
1.066667e-05,0.000132012,4.8e-06,8.11e-05,14.70642115
1.066667e-05,0.000132012,4.8e-06,8.53e-05,15.26697073
1.066667e-05,0.000132012,4.8e-06,8.96e-05,15.8038124
1.066667e-05,0.000132012,4.266667e-06,3.84e-05,7.307300813
1.066667e-05,0.000132012,4.266667e-06,4.27e-05,8.394636695
1.066667e-05,0.000132012,4.266667e-06,4.69e-05,9.378074636
1.066667e-05,0.000132012,4.266667e-06,5.12e-05,10.27747967
1.066667e-05,0.000132012,4.266667e-06,5.55e-05,11.1075822
1.066667e-05,0.000132012,4.266667e-06,5.97e-05,11.87860817
1.066667e-05,0.000132012,4.266667e-06,6.4e-05,12.60201326
1.066667e-05,0.000132012,4.266667e-06,6.83e-05,13.28261248
1.066667e-05,0.000132012,4.266667e-06,7.25e-05,13.92632668
1.066667e-05,0.000132012,4.266667e-06,7.68e-05,14.53791217
1.066667e-05,0.000132012,4.266667e-06,8.11e-05,15.12197057
1.066667e-05,0.000132012,4.266667e-06,8.53e-05,15.67960806
1.066667e-05,0.000132012,4.266667e-06,8.96e-05,16.21572891
1.066667e-05,0.000132012,4.533333e-06,3.84e-05,6.647101954
1.066667e-05,0.000132012,4.533333e-06,4.27e-05,7.734920225
1.066667e-05,0.000132012,4.533333e-06,4.69e-05,8.719311235
1.066667e-05,0.000132012,4.533333e-06,5.12e-05,9.61973191
1.066667e-05,0.000132012,4.533333e-06,5.55e-05,10.45095743
1.066667e-05,0.000132012,4.533333e-06,5.97e-05,11.22422856
1.066667e-05,0.000132012,4.533333e-06,6.4e-05,11.94830267
1.066667e-05,0.000132012,4.533333e-06,6.83e-05,12.62968056
1.066667e-05,0.000132012,4.533333e-06,7.25e-05,13.2752721
1.066667e-05,0.000132012,4.533333e-06,7.68e-05,13.88862972
1.066667e-05,0.000132012,4.533333e-06,8.11e-05,14.47378761
1.066667e-05,0.000132012,4.533333e-06,8.53e-05,15.03461336
1.066667e-05,0.000132012,4.533333e-06,8.96e-05,15.5721396
1.066667e-05,0.000132012,4e-06,3.84e-05,35.78358547
1.066667e-05,0.000132012,4e-06,4.27e-05,40.40422271
1.066667e-05,0.000132012,4e-06,4.69e-05,45.4234604
1.066667e-05,0.000132012,4e-06,5.12e-05,49.21498435
1.066667e-05,0.000132012,4e-06,5.55e-05,51.70695341
1.066667e-05,0.000132012,4e-06,5.97e-05,53.31096951
1.066667e-05,0.000132012,4e-06,6.4e-05,54.3134063
1.066667e-05,0.000132012,4e-06,6.83e-05,54.93326065
1.066667e-05,0.000132012,4e-06,7.25e-05,55.31595673
1.066667e-05,0.000132012,4e-06,7.68e-05,55.54840103
1.066667e-05,0.000132012,4e-06,8.11e-05,55.68071125
1.066667e-05,0.000132012,4e-06,8.53e-05,55.7415804
1.066667e-05,0.000132012,4e-06,8.96e-05,55.74731218
1.066667e-05,0.000132012,5.6e-06,3.84e-05,35.53259658
1.066667e-05,0.000132012,5.6e-06,4.27e-05,40.36062174
1.066667e-05,0.000132012,5.6e-06,4.69e-05,45.49786371
1.066667e-05,0.000132012,5.6e-06,5.12e-05,49.2363026
1.066667e-05,0.000132012,5.6e-06,5.55e-05,51.63450469
1.066667e-05,0.000132012,5.6e-06,5.97e-05,53.15878509
1.066667e-05,0.000132012,5.6e-06,6.4e-05,54.11229984
1.066667e-05,0.000132012,5.6e-06,6.83e-05,54.7056461
1.066667e-05,0.000132012,5.6e-06,7.25e-05,55.07731738
1.066667e-05,0.000132012,5.6e-06,7.68e-05,55.30827153
1.066667e-05,0.000132012,5.6e-06,8.11e-05,55.44507989
1.066667e-05,0.000132012,5.6e-06,8.53e-05,55.51452377
1.066667e-05,0.000132012,5.6e-06,8.96e-05,55.53197908
1.066667e-05,0.000132012,5.066667e-06,3.84e-05,35.35158255
1.066667e-05,0.000132012,5.066667e-06,4.27e-05,40.3446074
1.066667e-05,0.000132012,5.066667e-06,4.69e-05,45.56538545
1.066667e-05,0.000132012,5.066667e-06,5.12e-05,49.23902131
1.066667e-05,0.000132012,5.066667e-06,5.55e-05,51.56714167
1.066667e-05,0.000132012,5.066667e-06,5.97e-05,53.03180903
1.066667e-05,0.000132012,5.066667e-06,6.4e-05,53.94647929
1.066667e-05,0.000132012,5.066667e-06,6.83e-05,54.52013839
1.066667e-05,0.000132012,5.066667e-06,7.25e-05,54.88377248
1.066667e-05,0.000132012,5.066667e-06,7.68e-05,55.11381734
1.066667e-05,0.000132012,5.066667e-06,8.11e-05,55.25418551
1.066667e-05,0.000132012,5.066667e-06,8.53e-05,55.33022539
1.066667e-05,0.000132012,5.066667e-06,8.96e-05,55.35660968
1.066667e-05,0.0003889991,5.333333e-06,3.84e-05,18.89418508
1.066667e-05,0.0003889991,5.333333e-06,4.27e-05,20.15834687
1.066667e-05,0.0003889991,5.333333e-06,4.69e-05,21.33733353
1.066667e-05,0.0003889991,5.333333e-06,5.12e-05,22.4513442
1.066667e-05,0.0003889991,5.333333e-06,5.55e-05,23.51613074
1.066667e-05,0.0003889991,5.333333e-06,5.97e-05,24.54453823
1.066667e-05,0.0003889991,5.333333e-06,6.4e-05,25.54633606
1.066667e-05,0.0003889991,5.333333e-06,6.83e-05,26.53485642
1.066667e-05,0.0003889991,5.333333e-06,7.25e-05,27.51563135
1.066667e-05,0.0003889991,5.333333e-06,7.68e-05,28.49778908
1.066667e-05,0.0003889991,5.333333e-06,8.11e-05,29.49427234
1.066667e-05,0.0003889991,5.333333e-06,8.53e-05,30.51165476
1.066667e-05,0.0003889991,5.333333e-06,8.96e-05,31.56110994
1.066667e-05,0.0003889991,2.4e-06,3.84e-05,18.63836961
1.066667e-05,0.0003889991,2.4e-06,4.27e-05,19.90465385
