a,b,c,d,gain,pm,ugf
1.12e-05,0.0003889991,4e-06,3.84e-05,36.75615087,98.16592666,56.496351159999996
1.12e-05,0.0003889991,4e-06,4.27e-05,41.75066422,93.15253744,71.46149148
1.12e-05,0.0003889991,4e-06,4.69e-05,46.67521522,88.78299492,81.64214011
1.12e-05,0.0003889991,4e-06,5.12e-05,50.10575915,85.95829176,92.07454068999999
1.12e-05,0.0003889991,4e-06,5.55e-05,52.31794803,83.07460405,100.3550968
1.12e-05,0.0003889991,4e-06,5.97e-05,53.70958217,79.49781215,106.6620485
1.12e-05,0.0003889991,4e-06,6.4e-05,54.56110142,75.37393662,111.6159552
1.12e-05,0.0003889991,4e-06,6.83e-05,55.08006875,71.27119955,115.563498
1.12e-05,0.0003889991,4e-06,7.25e-05,55.39459526,67.59784827,118.7133188
1.12e-05,0.0003889991,4e-06,7.68e-05,55.57850711,64.44739779,121.2236723
1.12e-05,0.0003889991,4e-06,8.11e-05,55.67346443,61.76646528,123.22700809999999
1.12e-05,0.0003889991,4e-06,8.53e-05,55.70285775,59.47182325,124.8289851
1.12e-05,0.0003889991,4e-06,8.96e-05,55.6795322,57.53237701,126.3315188
1.12e-05,0.0003889991,5.6e-06,3.84e-05,36.57821694,98.03062799,61.24576952
1.12e-05,0.0003889991,5.6e-06,4.27e-05,41.79606355,92.21616445,76.09865953
1.12e-05,0.0003889991,5.6e-06,4.69e-05,46.77843613,87.7588354,87.76292733
1.12e-05,0.0003889991,5.6e-06,5.12e-05,50.11800441,84.84653188,98.59007
1.12e-05,0.0003889991,5.6e-06,5.55e-05,52.23037381,81.75252802,106.48836709999999
1.12e-05,0.0003889991,5.6e-06,5.97e-05,53.54703706,78.10639412,112.4911872
1.12e-05,0.0003889991,5.6e-06,6.4e-05,54.3547998,74.05492799,117.14765390000001
1.12e-05,0.0003889991,5.6e-06,6.83e-05,54.85232854,70.08274105,120.8047928
1.12e-05,0.0003889991,5.6e-06,7.25e-05,55.15931712,66.52775562,123.69750459999999
1.12e-05,0.0003889991,5.6e-06,7.68e-05,55.34413303,63.48428154,126.0859609
1.12e-05,0.0003889991,5.6e-06,8.11e-05,55.44538566,61.23016211,129.5950691
1.12e-05,0.0003889991,5.6e-06,8.53e-05,55.48490706,59.26926838,132.5146269
1.12e-05,0.0003889991,5.6e-06,8.96e-05,55.47486355,57.55516065,134.9326811
1.12e-05,0.0003889991,5.066667e-06,3.84e-05,36.45905456,97.78886697,64.87024033
1.12e-05,0.0003889991,5.066667e-06,4.27e-05,41.85246828,91.34619205,79.6204735
1.12e-05,0.0003889991,5.066667e-06,4.69e-05,46.86051955,86.98666746,93.00045909
1.12e-05,0.0003889991,5.066667e-06,5.12e-05,50.11932299,83.84431891,103.42514840000001
1.12e-05,0.0003889991,5.066667e-06,5.55e-05,52.15159652,80.5799151,111.06182740000001
1.12e-05,0.0003889991,5.066667e-06,5.97e-05,53.41082583,76.87388875,116.85992
1.12e-05,0.0003889991,5.066667e-06,6.4e-05,54.18569396,72.87414378,121.315863
1.12e-05,0.0003889991,5.066667e-06,6.83e-05,54.66731906,69.00162674,124.7743496
1.12e-05,0.0003889991,5.066667e-06,7.25e-05,54.96884328,65.88242272,128.7658267
1.12e-05,0.0003889991,5.066667e-06,7.68e-05,55.15450959,63.3310452,132.7885534
1.12e-05,0.0003889991,5.066667e-06,8.11e-05,55.26063985,61.1027662,136.14450309999998
1.12e-05,0.0003889991,5.066667e-06,8.53e-05,55.30789276,59.15981609,138.9407226
1.12e-05,0.0003889991,5.066667e-06,8.96e-05,55.30791253,57.45821206,141.2611463
1.12e-05,0.0003889991,5.333333e-06,3.84e-05,36.39947016,97.60148024,66.87528694
1.12e-05,0.0003889991,5.333333e-06,4.27e-05,41.89140754,90.80717661,81.56058420000001
1.12e-05,0.0003889991,5.333333e-06,4.69e-05,46.90623189,86.50484199,95.83503978
1.12e-05,0.0003889991,5.333333e-06,5.12e-05,50.11662262,83.23141725,106.0494189
1.12e-05,0.0003889991,5.333333e-06,5.55e-05,52.10361212,79.86968138,113.5525595
1.12e-05,0.0003889991,5.333333e-06,5.97e-05,53.33128252,76.12829144,119.2474836
1.12e-05,0.0003889991,5.333333e-06,6.4e-05,54.08828892,72.15557775,123.6023129
1.12e-05,0.0003889991,5.333333e-06,6.83e-05,54.56134718,68.5792748,127.7528269
1.12e-05,0.0003889991,5.333333e-06,7.25e-05,54.85996935,65.73365143,132.4745749
1.12e-05,0.0003889991,5.333333e-06,7.68e-05,55.04615322,63.20122675,136.399093
1.12e-05,0.0003889991,5.333333e-06,8.11e-05,55.15498046,60.98623078,139.67435619999998
1.12e-05,0.0003889991,5.333333e-06,8.53e-05,55.20647141,59.05229862,142.4053035
1.12e-05,0.0003889991,5.333333e-06,8.96e-05,55.21198191,57.35678244,144.6738006
1.12e-05,4.48e-05,5.333333e-06,3.84e-05,19.17384111,85.4617296,12.89231825
1.12e-05,4.48e-05,5.333333e-06,4.27e-05,20.45067537,86.73811106,14.287911320000001
1.12e-05,4.48e-05,5.333333e-06,4.69e-05,21.64227284,87.9245669,15.466765720000001
1.12e-05,4.48e-05,5.333333e-06,5.12e-05,22.77052671,89.23373649,17.29009459
1.12e-05,4.48e-05,5.333333e-06,5.55e-05,23.84968759,90.4860551,19.32780693
1.12e-05,4.48e-05,5.333333e-06,5.97e-05,24.89812126,91.57731803,21.1522197
1.12e-05,4.48e-05,5.333333e-06,6.4e-05,25.91945868,92.553555,22.790682829999998
1.12e-05,4.48e-05,5.333333e-06,6.83e-05,26.93380747,93.34771939,24.66400021
1.12e-05,4.48e-05,5.333333e-06,7.25e-05,27.94272691,93.67188602,27.79275153
1.12e-05,4.48e-05,5.333333e-06,7.68e-05,28.95885661,93.76464879,30.67367372
1.12e-05,4.48e-05,5.333333e-06,8.11e-05,29.99260063,93.64972031,33.33933133
1.12e-05,4.48e-05,5.333333e-06,8.53e-05,31.0541777,93.34683582,35.81539835
1.12e-05,4.48e-05,5.333333e-06,8.96e-05,32.158415,92.17075301,39.92147541
1.12e-05,4.48e-05,2.4e-06,3.84e-05,18.92397846,86.46879067,12.81803543
1.12e-05,4.48e-05,2.4e-06,4.27e-05,20.20152828,87.71626081,14.24059663
1.12e-05,4.48e-05,2.4e-06,4.69e-05,21.39577913,88.8756161,15.44231856
1.12e-05,4.48e-05,2.4e-06,5.12e-05,22.52752483,90.15327269,17.28011549
1.12e-05,4.48e-05,2.4e-06,5.55e-05,23.61082145,91.38368429,19.35797491
1.12e-05,4.48e-05,2.4e-06,5.97e-05,24.66347308,92.45926668,21.21647773
1.12e-05,4.48e-05,2.4e-06,6.4e-05,25.68930535,93.42446186,22.88407621
1.12e-05,4.48e-05,2.4e-06,6.83e-05,26.71060382,94.17105502,24.94378478
1.12e-05,4.48e-05,2.4e-06,7.25e-05,27.72673756,94.44933082,28.13546796
1.12e-05,4.48e-05,2.4e-06,7.68e-05,28.75134888,94.49654212,31.073253670000003
1.12e-05,4.48e-05,2.4e-06,8.11e-05,29.79516996,94.3351245,33.790514030000004
1.12e-05,4.48e-05,2.4e-06,8.53e-05,30.8688014,93.98166138,36.31915756
1.12e-05,4.48e-05,2.4e-06,8.96e-05,31.98657731,92.49846665,40.99415833
1.12e-05,4.48e-05,2.666667e-06,3.84e-05,18.31406557,88.84203995,12.60810296
1.12e-05,4.48e-05,2.666667e-06,4.27e-05,19.59739224,90.01619909,14.10255497
1.12e-05,4.48e-05,2.666667e-06,4.69e-05,20.79664748,91.11840582,15.360670859999999
1.12e-05,4.48e-05,2.666667e-06,5.12e-05,21.93908808,92.31894171,17.21282588
1.12e-05,4.48e-05,2.666667e-06,5.55e-05,23.03368008,93.50306394,19.39365035
1.12e-05,4.48e-05,2.666667e-06,5.97e-05,24.09728172,94.54782534,21.338821600000003
1.12e-05,4.48e-05,2.666667e-06,6.4e-05,25.14028436,95.48374416,23.08666114
1.12e-05,4.48e-05,2.666667e-06,6.83e-05,26.17386534,96.12571547,25.56727576
1.12e-05,4.48e-05,2.666667e-06,7.25e-05,27.20840883,96.30360702,28.920490530000002
1.12e-05,4.48e-05,2.666667e-06,7.68e-05,28.2545272,96.24997013,32.00374214
1.12e-05,4.48e-05,2.666667e-06,8.11e-05,29.32390781,95.98374947,34.852727200000004
1.12e-05,4.48e-05,2.666667e-06,8.53e-05,30.42931261,95.03165419,38.69320209000001
1.12e-05,4.48e-05,2.666667e-06,8.96e-05,31.59049025,93.17973271,43.58277876
1.12e-05,4.48e-05,2.933333e-06,3.84e-05,17.84942096,90.57808258,12.424916529999999
1.12e-05,4.48e-05,2.933333e-06,4.27e-05,19.13675574,91.70317708,13.976097289999998
1.12e-05,4.48e-05,2.933333e-06,4.69e-05,20.34622163,92.75345811,15.28456581
1.12e-05,4.48e-05,2.933333e-06,5.12e-05,21.49343938,93.90642244,17.12637091
1.12e-05,4.48e-05,2.933333e-06,5.55e-05,22.59611475,95.06479873,19.388395489999997
1.12e-05,4.48e-05,2.933333e-06,5.97e-05,23.66890897,96.09229841,21.40368634
1.12e-05,4.48e-05,2.933333e-06,6.4e-05,24.72306042,97.01661117,23.21330959
1.12e-05,4.48e-05,2.933333e-06,6.83e-05,25.76960725,97.57891304,25.99794193
1.12e-05,4.48e-05,2.933333e-06,7.25e-05,26.81896357,97.69065576,29.4824541
1.12e-05,4.48e-05,2.933333e-06,7.68e-05,27.8821991,97.56949173,32.6833578
1.12e-05,4.48e-05,2.933333e-06,8.11e-05,28.97193583,97.23121187,35.63863325
1.12e-05,4.48e-05,2.933333e-06,8.53e-05,30.10243105,95.75978566,40.4729867
1.12e-05,4.48e-05,2.933333e-06,8.96e-05,31.29825695,93.61828784,45.541634030000004
1.12e-05,4.48e-05,3.2e-06,3.84e-05,17.26749906,92.67144355,12.169931199999999
1.12e-05,4.48e-05,3.2e-06,4.27e-05,18.56375101,93.73363401,13.798961279999999
1.12e-05,4.48e-05,3.2e-06,4.69e-05,19.7797299,94.73785669,15.16739149
1.12e-05,4.48e-05,3.2e-06,5.12e-05,20.93669968,95.82771005,16.97863437
1.12e-05,4.48e-05,3.2e-06,5.55e-05,22.05079951,96.96099054,19.34879502
1.12e-05,4.48e-05,3.2e-06,5.97e-05,23.13629721,97.97380757,21.45719339
1.12e-05,4.48e-05,3.2e-06,6.4e-05,24.20544587,98.89064592,23.348590989999998
1.12e-05,4.48e-05,3.2e-06,6.83e-05,25.26935014,99.36164244,26.49870509
1.12e-05,4.48e-05,3.2e-06,7.25e-05,26.33792239,99.40330806,30.15679875
1.12e-05,4.48e-05,3.2e-06,7.68e-05,27.42281039,99.20994573,33.51186731
1.12e-05,4.48e-05,3.2e-06,8.11e-05,28.55112321,98.62775178,36.957732619999994
1.12e-05,4.48e-05,3.2e-06,8.53e-05,29.71833705,96.55102944,42.74483529
1.12e-05,4.48e-05,3.2e-06,8.96e-05,30.94872442,94.06255957,48.02349325
1.12e-05,4.48e-05,3.466667e-06,3.84e-05,8.899377854,87.1762809,4.334982109
1.12e-05,4.48e-05,3.466667e-06,4.27e-05,9.988284703,84.9198935,4.879747654
1.12e-05,4.48e-05,3.466667e-06,4.69e-05,10.97270604,83.76573994,5.5041839050000005
1.12e-05,4.48e-05,3.466667e-06,5.12e-05,11.87294235,82.72929296,6.015044603
1.12e-05,4.48e-05,3.466667e-06,5.55e-05,12.70374892,81.77927984,6.442945971
1.12e-05,4.48e-05,3.466667e-06,5.97e-05,13.4761338,80.89888436,6.8078281469999995
1.12e-05,4.48e-05,3.466667e-06,6.4e-05,14.19969393,80.55687761,7.359730562
1.12e-05,4.48e-05,3.466667e-06,6.83e-05,14.88052765,80.4673714,7.953530967
1.12e-05,4.48e-05,3.466667e-06,7.25e-05,15.52460817,80.37477233,8.479192012
1.12e-05,4.48e-05,3.466667e-06,7.68e-05,16.13654748,80.27825386,8.948995622
1.12e-05,4.48e-05,3.466667e-06,8.11e-05,16.72020013,80.17795361,9.372234331
1.12e-05,4.48e-05,3.466667e-06,8.53e-05,17.27880875,80.07457195,9.756096792
1.12e-05,4.48e-05,3.466667e-06,8.96e-05,17.81512921,79.96907855,10.106259880000001
1.12e-05,4.48e-05,3.733333e-06,3.84e-05,8.20230653,92.01226238,4.1372336039999995
1.12e-05,4.48e-05,3.733333e-06,4.27e-05,9.291113534,88.93292114,4.562085927
1.12e-05,4.48e-05,3.733333e-06,4.69e-05,10.27623522,87.67142539,5.227628625
1.12e-05,4.48e-05,3.733333e-06,5.12e-05,11.17732601,86.55820994,5.778297205
1.12e-05,4.48e-05,3.733333e-06,5.55e-05,12.00912951,85.52763368,6.238733955
1.12e-05,4.48e-05,3.733333e-06,5.97e-05,12.7825983,84.56478783,6.6306639689999995
1.12e-05,4.48e-05,3.733333e-06,6.4e-05,13.50751962,83.77519848,7.027793743
1.12e-05,4.48e-05,3.733333e-06,6.83e-05,14.18969818,83.64184847,7.66062484
1.12e-05,4.48e-05,3.733333e-06,7.25e-05,14.83532927,83.50574976,8.220229124
1.12e-05,4.48e-05,3.733333e-06,7.68e-05,15.44894698,83.36650722,8.719773352
1.12e-05,4.48e-05,3.733333e-06,8.11e-05,16.03438801,83.22436851,9.169268248
1.12e-05,4.48e-05,3.733333e-06,8.53e-05,16.59489587,83.08001544,9.576472939999999
1.12e-05,4.48e-05,3.733333e-06,8.96e-05,17.13322803,82.93436519,9.947515444
1.12e-05,4.48e-05,4.8e-06,3.84e-05,7.266489136,98.25612787,3.839402958
1.12e-05,4.48e-05,4.8e-06,4.27e-05,8.356171351,94.99980363,4.317124645
1.12e-05,4.48e-05,4.8e-06,4.69e-05,9.342421933,92.61370523,4.818168273
1.12e-05,4.48e-05,4.8e-06,5.12e-05,10.24496001,91.42412872,5.425645759
1.12e-05,4.48e-05,4.8e-06,5.55e-05,11.07776131,90.31207893,5.932330494
1.12e-05,4.48e-05,4.8e-06,5.97e-05,11.85389194,89.25544466,6.36365417
1.12e-05,4.48e-05,4.8e-06,6.4e-05,12.58078441,88.25150989,6.735514977
1.12e-05,4.48e-05,4.8e-06,6.83e-05,13.26471725,87.64176284,7.218268223
1.12e-05,4.48e-05,4.8e-06,7.25e-05,13.91258884,87.45825811,7.826110005
1.12e-05,4.48e-05,4.8e-06,7.68e-05,14.52896959,87.27065824,8.368328565999999
1.12e-05,4.48e-05,4.8e-06,8.11e-05,15.11729258,87.08061966,8.855563996999999
1.12e-05,4.48e-05,4.8e-06,8.53e-05,15.68081149,86.88883893,9.296380163
1.12e-05,4.48e-05,4.8e-06,8.96e-05,16.22229388,86.69619983,9.697542512
1.12e-05,4.48e-05,4.266667e-06,3.84e-05,7.679801949,95.53289907,3.975613697
1.12e-05,4.48e-05,4.266667e-06,4.27e-05,8.768734365,92.34785924,4.429241621
1.12e-05,4.48e-05,4.266667e-06,4.69e-05,9.754756702,90.47040411,5.004380881
1.12e-05,4.48e-05,4.266667e-06,5.12e-05,10.65660924,89.31120683,5.586271002999999
1.12e-05,4.48e-05,4.266667e-06,5.55e-05,11.48930799,88.23036081,6.0723158470000005
1.12e-05,4.48e-05,4.266667e-06,5.97e-05,12.26379873,87.21436027,6.4856229270000005
1.12e-05,4.48e-05,4.266667e-06,6.4e-05,12.98980573,86.24909618,6.842589825
1.12e-05,4.48e-05,4.266667e-06,6.83e-05,13.67300835,85.90954489,7.420319567
1.12e-05,4.48e-05,4.266667e-06,7.25e-05,14.31991481,85.74546066,8.006512861
1.12e-05,4.48e-05,4.266667e-06,7.68e-05,14.93498162,85.57816903,8.529464282
1.12e-05,4.48e-05,4.266667e-06,8.11e-05,15.52194654,85.40830932,8.999655307
1.12e-05,4.48e-05,4.266667e-06,8.53e-05,16.08405685,85.23656971,9.425287132
1.12e-05,4.48e-05,4.266667e-06,8.96e-05,16.62407367,85.06384778,9.812837634
1.12e-05,4.48e-05,4.533333e-06,3.84e-05,7.033664506,99.76690825,3.759368202
1.12e-05,4.48e-05,4.533333e-06,4.27e-05,8.12363308,96.47739269,4.251051565999999
1.12e-05,4.48e-05,4.533333e-06,4.69e-05,9.11022004,93.79544613,4.7096204649999995
1.12e-05,4.48e-05,4.533333e-06,5.12e-05,10.01318222,92.59079034,5.331867544
1.12e-05,4.48e-05,4.533333e-06,5.55e-05,10.8467653,91.45989836,5.850883313
1.12e-05,4.48e-05,4.533333e-06,5.97e-05,11.62317655,90.38514689,6.292238020999999
1.12e-05,4.48e-05,4.533333e-06,6.4e-05,12.35058566,89.36099989,6.672717795
1.12e-05,4.48e-05,4.533333e-06,6.83e-05,13.03485887,88.59531956,7.100063110000001
1.12e-05,4.48e-05,4.533333e-06,7.25e-05,13.68315552,88.40211235,7.720242148
1.12e-05,4.48e-05,4.533333e-06,7.68e-05,14.30037675,88.20360173,8.273646479
1.12e-05,4.48e-05,4.533333e-06,8.11e-05,14.88955049,88.00271003,8.770772583000001
1.12e-05,4.48e-05,4.533333e-06,8.53e-05,15.45393755,87.80013243,9.220397582
1.12e-05,4.48e-05,4.533333e-06,8.96e-05,15.99631276,87.59673828,9.629456196
1.12e-05,4.48e-05,4e-06,3.84e-05,36.81957919,97.81939778,57.51214923
1.12e-05,4.48e-05,4e-06,4.27e-05,41.82420786,92.72816782,72.32798457999999
1.12e-05,4.48e-05,4e-06,4.69e-05,46.7441391,88.2969564,82.41226628
1.12e-05,4.48e-05,4e-06,5.12e-05,50.1643472,85.52335526,93.21057040000001
1.12e-05,4.48e-05,4e-06,5.55e-05,52.36918856,82.5963469,101.40559959999999
1.12e-05,4.48e-05,4e-06,5.97e-05,53.7548502,78.99361415,107.638184
1.12e-05,4.48e-05,4e-06,6.4e-05,54.60240575,74.86721946,112.5184679
1.12e-05,4.48e-05,4e-06,6.83e-05,55.11874582,70.77834747,116.3953401
1.12e-05,4.48e-05,4e-06,7.25e-05,55.4314903,67.12312394,119.482352
1.12e-05,4.48e-05,4e-06,7.68e-05,55.61411651,63.98889504,121.9397655
1.12e-05,4.48e-05,4e-06,8.11e-05,55.70806411,61.32089843,123.8994481
1.12e-05,4.48e-05,4e-06,8.53e-05,55.73658555,59.03626644,125.465567
1.12e-05,4.48e-05,4e-06,8.96e-05,55.71243469,57.2260022,127.557696
1.12e-05,4.48e-05,5.6e-06,3.84e-05,36.64358198,97.64979071,62.25333253
1.12e-05,4.48e-05,5.6e-06,4.27e-05,41.87233312,91.75372389,76.95098888
1.12e-05,4.48e-05,5.6e-06,4.69e-05,46.84797537,87.33870514,88.97534843999999
1.12e-05,4.48e-05,5.6e-06,5.12e-05,50.17651895,84.37527537,99.6901991
1.12e-05,4.48e-05,5.6e-06,5.55e-05,52.28129613,81.23646756,107.5075104
1.12e-05,4.48e-05,5.6e-06,5.97e-05,53.59216062,77.56472732,113.43922479999999
1.12e-05,4.48e-05,5.6e-06,6.4e-05,54.3961091,73.51197824,118.0252283
1.12e-05,4.48e-05,5.6e-06,6.83e-05,54.89112626,69.55465717,121.6148819
1.12e-05,4.48e-05,5.6e-06,7.25e-05,55.1964111,66.01857325,124.4475994
1.12e-05,4.48e-05,5.6e-06,7.68e-05,55.37999513,63.1358164,127.3967884
1.12e-05,4.48e-05,5.6e-06,8.11e-05,55.4802792,60.88927674,130.85461279999998
1.12e-05,4.48e-05,5.6e-06,8.53e-05,55.51896572,58.93524142,133.730325
1.12e-05,4.48e-05,5.6e-06,8.96e-05,55.5081358,57.227269,136.1108917
1.12e-05,4.48e-05,5.066667e-06,3.84e-05,36.52526847,97.38094687,65.87111107
1.12e-05,4.48e-05,5.066667e-06,4.27e-05,41.9307407,90.85355849,80.46228533
1.12e-05,4.48e-05,5.066667e-06,4.69e-05,46.93050963,86.53936825,94.18267236
1.12e-05,4.48e-05,5.066667e-06,5.12e-05,50.17775853,83.34344204,104.4996644
1.12e-05,4.48e-05,5.066667e-06,5.55e-05,52.20229144,80.03340669,112.05864740000001
1.12e-05,4.48e-05,5.066667e-06,5.97e-05,53.45585666,76.30237454,117.7879746
1.12e-05,4.48e-05,5.066667e-06,6.4e-05,54.22702729,72.3024473,122.1757135
1.12e-05,4.48e-05,5.066667e-06,6.83e-05,54.70622838,68.44559074,125.569001
1.12e-05,4.48e-05,5.066667e-06,7.25e-05,55.00610741,65.50860464,130.0952459
1.12e-05,4.48e-05,5.066667e-06,7.68e-05,55.19058184,62.96475726,134.06028659999998
1.12e-05,4.48e-05,5.066667e-06,8.11e-05,55.29577402,60.74381474,137.3667897
1.12e-05,4.48e-05,5.066667e-06,8.53e-05,55.34221931,58.80753826,140.1206401
1.12e-05,4.48e-05,5.066667e-06,8.96e-05,55.34148121,57.11192622,142.4047501
1.013333e-05,0.000132012,5.333333e-06,3.84e-05,18.52647948,86.557521,10.451345
1.013333e-05,0.000132012,5.333333e-06,4.27e-05,19.78830527,87.73679883,12.025842460000002
1.013333e-05,0.000132012,5.333333e-06,4.69e-05,20.96465596,88.83867545,13.36941883
1.013333e-05,0.000132012,5.333333e-06,5.12e-05,22.07569325,89.87143899,14.52020276
1.013333e-05,0.000132012,5.333333e-06,5.55e-05,23.13711912,90.85677131,15.52047475
1.013333e-05,0.000132012,5.333333e-06,5.97e-05,24.16171423,91.88474308,17.12210004
1.013333e-05,0.000132012,5.333333e-06,6.4e-05,25.1591522,92.85130685,18.942846210000003
1.013333e-05,0.000132012,5.333333e-06,6.83e-05,26.14270124,93.71248077,20.59550451
1.013333e-05,0.000132012,5.333333e-06,7.25e-05,27.117705,94.49214264,22.10159989
1.013333e-05,0.000132012,5.333333e-06,7.68e-05,28.0933111,95.20355088,23.483062850000003
1.013333e-05,0.000132012,5.333333e-06,8.11e-05,29.08185705,95.5519012,25.76805765
1.013333e-05,0.000132012,5.333333e-06,8.53e-05,30.08995903,95.55988545,28.50261014
1.013333e-05,0.000132012,5.333333e-06,8.96e-05,31.12838898,95.40487143,31.05419558
1.013333e-05,0.000132012,2.4e-06,3.84e-05,18.26758095,87.536287,10.39510825
1.013333e-05,0.000132012,2.4e-06,4.27e-05,19.53147718,88.63268566,11.935166859999999
1.013333e-05,0.000132012,2.4e-06,4.69e-05,20.71028263,89.70905287,13.306668460000001
1.013333e-05,0.000132012,2.4e-06,5.12e-05,21.8241973,90.7203482,14.48053649
1.013333e-05,0.000132012,2.4e-06,5.55e-05,22.88897672,91.68757853,15.50020951
1.013333e-05,0.000132012,2.4e-06,5.97e-05,23.91747027,92.69594937,17.11592
1.013333e-05,0.000132012,2.4e-06,6.4e-05,24.91787946,93.65001257,18.97130159
1.013333e-05,0.000132012,2.4e-06,6.83e-05,25.90813443,94.49740599,20.65852572
1.013333e-05,0.000132012,2.4e-06,7.25e-05,26.88783202,95.27006393,22.192206489999997
1.013333e-05,0.000132012,2.4e-06,7.68e-05,27.87352049,95.97037186,23.60275421
1.013333e-05,0.000132012,2.4e-06,8.11e-05,28.86954909,96.24645225,26.10260315
1.013333e-05,0.000132012,2.4e-06,8.53e-05,29.88107172,96.22421608,28.88429106
1.013333e-05,0.000132012,2.4e-06,8.96e-05,30.93813512,96.01548084,31.500703989999998
1.013333e-05,0.000132012,2.666667e-06,3.84e-05,17.63781603,89.84129223,10.24261384
1.013333e-05,0.000132012,2.666667e-06,4.27e-05,18.90723159,90.73008119,11.6834192
1.013333e-05,0.000132012,2.666667e-06,4.69e-05,20.09247314,91.74907296,13.12613111
1.013333e-05,0.000132012,2.666667e-06,5.12e-05,21.21385807,92.71195695,14.35897931
1.013333e-05,0.000132012,2.666667e-06,5.55e-05,22.28728862,93.63826752,15.4283246
1.013333e-05,0.000132012,2.666667e-06,5.97e-05,23.3258001,94.60208282,17.0532814
1.013333e-05,0.000132012,2.666667e-06,6.4e-05,24.34058551,95.52244668,19.00645302
1.013333e-05,0.000132012,2.666667e-06,6.83e-05,25.33942728,96.35477182,20.77074816
1.013333e-05,0.000132012,2.666667e-06,7.25e-05,26.33873379,97.1054294,22.38365067
1.013333e-05,0.000132012,2.666667e-06,7.68e-05,27.34099665,97.79634134,23.85949309
1.013333e-05,0.000132012,2.666667e-06,8.11e-05,28.35674631,97.90305686,26.85358633
1.013333e-05,0.000132012,2.666667e-06,8.53e-05,29.40188309,97.77509316,29.79968979
1.013333e-05,0.000132012,2.666667e-06,8.96e-05,30.48403626,97.47727683,32.54480297
1.013333e-05,0.000132012,2.933333e-06,3.84e-05,17.1564641,91.53478611,10.11165548
1.013333e-05,0.000132012,2.933333e-06,4.27e-05,18.43015718,92.25975338,11.462223980000001
1.013333e-05,0.000132012,2.933333e-06,4.69e-05,19.62088892,93.23868002,12.96278035
1.013333e-05,0.000132012,2.933333e-06,5.12e-05,20.7485192,94.16773766,14.243594419999999
1.013333e-05,0.000132012,2.933333e-06,5.55e-05,21.82909658,95.06544062,15.35340257
1.013333e-05,0.000132012,2.933333e-06,5.97e-05,22.87582191,95.99809887,16.96342134
1.013333e-05,0.000132012,2.933333e-06,6.4e-05,23.90008721,96.90179916,18.99315571
1.013333e-05,0.000132012,2.933333e-06,6.83e-05,24.91223217,97.71932887,20.82837446
1.013333e-05,0.000132012,2.933333e-06,7.25e-05,25.92111916,98.46683053,22.498145620000003
1.013333e-05,0.000132012,2.933333e-06,7.68e-05,26.93947324,99.13586921,24.08606768
1.013333e-05,0.000132012,2.933333e-06,8.11e-05,27.97426305,99.1366021,27.39221365
1.013333e-05,0.000132012,2.933333e-06,8.53e-05,29.03923527,98.94255995,30.455461309999997
1.013333e-05,0.000132012,2.933333e-06,8.96e-05,30.13994196,98.58543896,33.302966149999996
1.013333e-05,0.000132012,3.2e-06,3.84e-05,16.55232153,93.58454726,9.931041687
1.013333e-05,0.000132012,3.2e-06,4.27e-05,17.83281438,94.09539844,11.154287929999999
1.013333e-05,0.000132012,3.2e-06,4.69e-05,19.0283789,95.03277403,12.7284657
1.013333e-05,0.000132012,3.2e-06,5.12e-05,20.16484892,95.92227618,14.07360235
1.013333e-05,0.000132012,3.2e-06,5.55e-05,21.25528509,96.78672026,15.237615199999999
1.013333e-05,0.000132012,3.2e-06,5.97e-05,22.31316725,97.6831599,16.80553247
1.013333e-05,0.000132012,3.2e-06,6.4e-05,23.35018931,98.57249907,18.93745544
1.013333e-05,0.000132012,3.2e-06,6.83e-05,24.37702085,99.38182897,20.8633977
1.013333e-05,0.000132012,3.2e-06,7.25e-05,25.40398426,100.1246596,22.61559345
1.013333e-05,0.000132012,3.2e-06,7.68e-05,26.44069717,100.7195913,24.53163253
1.013333e-05,0.000132012,3.2e-06,8.11e-05,27.49544596,100.6562452,28.00692269
1.013333e-05,0.000132012,3.2e-06,8.53e-05,28.59207586,100.3874695,31.24757308
1.013333e-05,0.000132012,3.2e-06,8.96e-05,29.73131371,99.94021067,34.25393135
1.013333e-05,0.000132012,3.466667e-06,3.84e-05,8.250042393,92.59503341,3.624840611
1.013333e-05,0.000132012,3.466667e-06,4.27e-05,9.336379922,90.08783623,4.084138555
1.013333e-05,0.000132012,3.466667e-06,4.69e-05,10.31842717,87.82140016,4.44938405
1.013333e-05,0.000132012,3.466667e-06,5.12e-05,11.2155658,86.48761977,4.934898826
1.013333e-05,0.000132012,3.466667e-06,5.55e-05,12.04397949,85.69750446,5.447224312
1.013333e-05,0.000132012,3.466667e-06,5.97e-05,12.81383365,84.96227464,5.881877802
1.013333e-05,0.000132012,3.466667e-06,6.4e-05,13.53402442,84.2716501,6.256371346
1.013333e-05,0.000132012,3.466667e-06,6.83e-05,14.21160669,83.61905676,6.583072818
1.013333e-05,0.000132012,3.466667e-06,7.25e-05,14.85264644,83.0048937,6.871838068
1.013333e-05,0.000132012,3.466667e-06,7.68e-05,15.46147702,82.86149828,7.373669400000001
1.013333e-05,0.000132012,3.466667e-06,8.11e-05,16.04046136,82.80588322,7.870300063
1.013333e-05,0.000132012,3.466667e-06,8.53e-05,16.59525226,82.7495268,8.321247767
